Pos,ID,Name,BV,SV,Team,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts
M,23,Nelson,4.7,4.7,Arsenal,0,0.00,0,0.00,1,0.08,6,0.47,8,0.63,8,0.55,8,0.55,7,0.76,7,0.41
G,24,Turner,3.9,3.9,Arsenal,2,0.08,3,0.27,4,0.18,4,0.24,5,0.24,5,0.23,6,0.30,5,0.37,5,0.20
M,25,Fábio Vieira,5.6,5.6,Arsenal,14,0.82,16,1.75,16,0.90,17,1.13,15,0.99,14,0.81,12,0.75,14,1.30,13,0.63
D,26,Saliba,5.3,5.3,Arsenal,85,4.00,81,6.42,79,3.39,76,3.97,75,4.12,75,3.12,75,3.91,75,5.56,76,2.35
M,27,Marquinhos,4.6,4.6,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,28,Jesus,7.9,7.9,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,17,1.25,46,2.66,73,4.51,72,7.00,70,3.34
M,29,Coutinho,6.6,6.6,Aston Villa,35,2.31,26,1.23,25,1.31,26,1.49,27,1.75,29,1.57,26,1.82,28,2.19,28,1.84
F,30,Ings,6.4,6.4,West Ham,20,1.01,36,2.00,29,1.55,28,1.89,28,1.50,29,1.82,27,0.12,29,3.24,30,1.76
G,31,Martínez,4.9,4.9,Aston Villa,89,3.86,89,3.20,87,3.33,87,3.73,87,4.01,87,3.48,86,4.10,85,4.95,87,3.97
D,32,Chambers,4.2,4.2,Aston Villa,10,0.37,13,0.25,16,0.45,18,0.68,12,0.50,8,0.25,7,0.33,6,0.26,6,0.25
D,33,Digne,4.6,4.6,Aston Villa,18,0.87,22,0.56,25,0.85,26,1.16,27,1.40,27,1.06,31,1.74,27,1.46,27,1.42
M,34,Traoré,4.9,4.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,35,Olsen,3.9,3.9,Aston Villa,1,0.06,1,0.05,3,0.11,4,0.16,3,0.13,3,0.13,4,0.19,5,0.27,3,0.15
M,36,Sanson,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,37,McGinn,5.1,5.1,Aston Villa,10,0.47,49,1.48,51,1.69,52,1.90,49,1.99,51,1.78,51,2.24,52,2.66,51,2.07
D,38,Hause,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,39,Mings,4.3,4.3,Aston Villa,84,3.15,84,1.37,82,2.01,77,2.68,75,3.12,72,2.14,71,3.29,70,2.75,69,2.92
F,40,Watkins,7.1,7.1,Aston Villa,83,4.69,81,2.92,77,3.21,78,3.64,78,4.14,78,3.53,78,4.61,78,4.95,78,4.24
M,41,Nakamba,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,42,Buendía,5.7,5.7,Aston Villa,67,3.76,63,2.32,60,2.58,58,2.81,58,3.20,58,2.68,58,3.51,57,3.74,57,3.21
D,43,Cash,4.6,4.6,Aston Villa,47,2.02,54,0.99,60,1.66,61,2.31,62,2.77,61,2.02,58,2.87,60,2.64,57,2.58
D,44,Konsa,4.4,4.4,Aston Villa,86,3.34,84,1.39,82,2.14,77,2.85,59,2.57,47,1.50,41,1.97,45,1.88,43,1.91
M,45,Bailey,4.5,4.5,Aston Villa,68,3.98,63,2.38,63,2.72,61,3.02,61,3.44,61,2.87,59,3.67,58,3.93,60,3.48
M,46,Douglas Luiz,4.8,4.8,Aston Villa,77,2.65,69,1.85,69,2.03,66,2.14,67,2.33,64,1.99,63,2.39,65,2.92,65,2.32
M,47,Ramsey,5.2,5.2,Aston Villa,64,3.04,56,1.86,57,2.17,56,2.33,57,2.70,57,2.28,59,3.05,56,3.22,57,2.73
M,48,Chukwuemeka,4.3,4.3,Chelsea,38,1.74,15,0.73,7,0.43,5,0.31,4,0.30,3,0.24,3,0.24,3,0.31,3,0.19
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,50,Diego Carlos,4.7,4.7,Aston Villa,0,0.00,0,0.00,0,0.00,7,0.26,34,1.51,56,1.79,65,3.17,64,2.68,65,2.89
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,52,Davis,5.4,5.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,53,Kamara,4.8,4.8,Aston Villa,85,2.48,79,1.87,76,1.96,76,2.13,74,2.23,73,1.99,74,2.37,73,2.86,75,2.27
F,54,Archer,4.2,4.2,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,57,Smith,4.4,4.4,Bournemouth,77,1.45,72,1.73,69,1.83,68,1.19,67,1.29,67,1.59,65,1.64,64,2.22,64,1.79
M,58,Stanislas,4.8,4.8,Bournemouth,10,0.55,5,0.35,4,0.31,4,0.26,4,0.33,5,0.39,7,0.43,7,0.58,5,0.41
D,59,Fredericks,4.4,4.4,Bournemouth,22,0.59,28,0.91,31,1.05,33,0.84,33,0.92,31,0.99,33,1.05,33,1.39,30,1.07
M,60,Brooks,5.3,5.3,Bournemouth,3,0.23,1,0.10,1,0.11,1,0.06,1,0.08,1,0.09,1,0.09,2,0.16,1,0.10
M,61,Lowe,5.2,5.2,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,62,Moore,5.2,5.2,Bournemouth,72,2.73,56,2.22,46,1.89,40,1.49,39,1.57,41,1.82,41,1.64,43,2.25,43,1.88
M,63,Marcondes,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,64,Lerma,4.8,4.8,Bournemouth,87,2.14,82,2.16,80,2.17,77,1.90,77,2.02,77,2.22,77,2.04,74,2.49,74,2.14
D,65,Stacey,4.3,4.3,Bournemouth,17,0.45,11,0.35,11,0.35,10,0.26,14,0.40,13,0.41,14,0.43,13,0.53,15,0.52
F,66,Solanke,5.5,5.5,Bournemouth,4,0.18,42,1.72,68,2.87,79,2.91,79,3.05,78,3.54,75,3.08,73,4.22,75,3.50
M,67,Cook,4.9,4.9,Bournemouth,7,0.25,44,1.39,69,2.05,68,1.82,68,1.97,66,2.07,65,1.89,65,2.34,66,2.06
M,68,Pearson,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,69,Christie,5.3,5.3,Bournemouth,55,2.00,35,1.46,25,1.16,23,0.95,25,1.10,26,1.27,25,1.10,27,1.48,24,1.14
M,70,Billing,5.1,5.1,Bournemouth,66,2.14,76,2.61,74,2.66,74,2.31,71,2.40,71,2.69,69,2.41,69,3.14,67,2.60
D,71,Mepham,4.4,4.4,Bournemouth,58,1.06,57,1.28,54,1.34,54,0.91,53,0.99,54,1.18,52,1.24,49,1.62,50,1.31
G,72,Travers,4.3,4.3,Bournemouth,2,0.07,3,0.11,3,0.10,4,0.13,4,0.14,4,0.14,5,0.17,5,0.23,5,0.20
D,73,Kelly,4.3,4.3,Bournemouth,84,1.48,81,1.85,78,1.98,77,1.26,76,1.37,76,1.71,76,1.84,77,2.55,76,2.02
M,74,Dembélé,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,75,Anthony,5.2,5.2,Bournemouth,62,2.31,41,1.75,27,1.28,28,1.19,28,1.26,29,1.45,31,1.39,30,1.72,29,1.42
D,76,Zemura,4.4,4.4,Bournemouth,43,0.98,39,1.08,39,1.19,30,0.67,31,0.76,30,0.88,34,1.01,33,1.29,32,1.04
G,77,Dennis,3.9,3.9,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,78,Jansson,4.2,4.2,Brentford,5,0.24,17,0.39,34,1.54,0,0.00,39,1.55,40,1.53,41,0.85,42,2.25,43,1.28
M,79,Nørgaard,5.3,5.3,Brentford,80,3.03,77,2.21,77,2.89,0,0.00,73,2.76,74,2.60,74,1.43,73,4.48,74,2.36
F,80,Toney,7.7,7.7,Brentford,87,5.26,84,3.17,60,3.54,0,0.00,58,3.59,38,1.95,39,1.20,40,3.57,21,0.98
G,81,Raya,4.7,4.7,Brentford,89,4.01,89,3.23,87,3.96,0,0.00,87,3.69,85,3.75,86,1.96,86,6.30,85,3.30
D,82,Canós,5.0,5.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,83,Dasilva,4.2,4.2,Brentford,34,1.82,37,1.50,33,1.77,0,0.00,34,1.91,34,1.70,35,0.97,36,3.13,35,1.59
D,84,Ajer,4.5,4.5,Brentford,58,2.59,50,1.07,40,1.85,0,0.00,40,1.66,40,1.59,39,0.85,40,2.29,39,1.27
D,85,Henry,4.5,4.5,Brentford,84,3.65,80,1.66,78,3.44,0,0.00,75,2.97,73,2.81,70,1.45,70,3.81,70,2.13
M,86,Janelt,5.5,5.5,Brentford,59,2.45,57,1.80,56,2.24,0,0.00,55,2.23,54,2.05,54,1.13,53,3.55,53,1.86
M,87,Ghoddos,4.8,4.8,Brentford,1,0.09,1,0.11,2,0.17,0,0.00,4,0.30,5,0.34,5,0.19,4,0.59,5,0.31
M,88,Jensen,4.8,4.8,Brentford,70,3.15,67,2.24,67,3.01,0,0.00,65,2.93,64,2.68,62,1.45,63,4.58,63,2.41
M,89,Wissa,5.3,5.3,Brentford,31,2.02,31,1.47,37,2.44,0,0.00,37,2.50,44,2.60,45,1.52,44,4.46,49,2.59
D,90,Roerslev,4.3,4.3,Brentford,38,1.86,23,0.59,21,0.98,0,0.00,20,0.87,20,0.84,23,0.52,23,1.41,23,0.81
D,91,Bech,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,92,Pinnock,4.4,4.4,Brentford,83,3.90,79,1.72,77,3.66,0,0.00,70,2.97,68,2.80,69,1.51,69,3.94,70,2.23
M,93,Onyeka,4.8,4.8,Brentford,1,0.09,6,0.29,14,0.70,0,0.00,19,0.96,22,1.04,22,0.57,22,1.90,22,0.98
M,94,Baptiste,4.5,4.5,Brentford,10,0.51,13,0.55,12,0.62,0,0.00,14,0.74,18,0.88,16,0.44,17,1.48,18,0.81
F,95,Mbeumo,5.8,5.8,Brentford,65,3.51,60,2.33,63,3.49,0,0.00,60,3.43,64,3.28,63,1.85,60,5.45,64,3.01
D,96,Goode,3.9,3.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,4.9,4.9,Brighton,14,0.81,39,1.91,54,2.98,0,0.00,52,3.74,53,3.39,51,0.31,52,5.08,50,2.54
G,102,Steele,3.9,3.9,Brighton,1,0.06,1,0.06,3,0.13,0,0.00,4,0.27,4,0.24,5,0.02,5,0.46,5,0.24
F,103,Welbeck,6.5,6.5,Brighton,57,3.70,45,2.42,46,2.91,0,0.00,50,3.89,47,3.41,48,0.32,48,5.13,46,2.59
M,104,Groß,5.5,5.5,Brighton,82,5.50,74,3.45,74,4.01,0,0.00,71,5.01,73,4.55,73,0.43,73,7.04,72,3.45
D,105,Duffy,4.3,4.3,Fulham,1,0.03,2,0.09,2,0.07,5,0.20,4,0.14,4,0.12,4,0.06,5,0.21,4,0.18
D,106,Dunk,4.7,4.7,Brighton,88,4.84,86,3.69,85,4.04,0,0.00,82,5.17,81,4.17,82,0.37,83,6.70,81,2.86
M,107,March,5.2,5.2,Brighton,81,4.70,78,3.66,75,4.03,0,0.00,73,4.95,71,4.37,72,0.41,72,6.68,73,3.42
D,108,Webster,4.5,4.5,Brighton,69,3.70,61,2.61,60,2.83,0,0.00,56,3.58,58,3.03,57,0.26,53,4.31,55,1.98
D,109,Veltman,4.6,4.6,Brighton,38,2.08,25,1.13,21,1.02,0,0.00,27,1.80,25,1.39,27,0.13,28,2.43,27,1.08
F,110,Maupay,5.9,5.9,Everton,29,1.26,28,1.20,29,1.61,31,1.77,30,1.43,32,1.66,32,1.31,34,2.25,34,1.39
M,111,Trossard,6.7,6.7,Arsenal,33,2.21,35,4.38,37,2.31,41,3.14,39,3.14,31,2.06,30,2.12,30,3.32,30,1.67
D,112,Cucurella,5.1,5.1,Chelsea,54,2.84,37,1.68,37,2.08,28,1.13,22,1.15,22,1.02,26,1.46,22,1.60,21,0.99
G,113,Sánchez,4.6,4.6,Brighton,89,4.28,89,3.92,87,3.96,0,0.00,86,5.30,85,4.63,85,0.44,84,7.10,84,3.70
D,114,Lamptey,4.2,4.2,Brighton,40,2.29,28,1.32,29,1.45,0,0.00,28,1.92,29,1.65,26,0.13,29,2.53,29,1.18
M,115,Alzate,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,116,Mac Allister,5.4,5.4,Brighton,0,0.00,82,3.90,79,4.32,0,0.00,76,5.44,77,4.86,75,0.43,74,7.27,73,3.51
M,117,Moder,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,4,0.28,6,0.40,8,0.05,8,0.81,9,0.53
M,118,Mwepu,5.3,5.3,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,119,Sarmiento,4.5,4.5,Brighton,35,2.06,21,1.18,20,1.26,0,0.00,21,1.70,21,1.54,23,0.16,23,2.56,24,1.37
M,120,Caicedo,5.0,5.0,Brighton,84,2.92,81,2.53,79,2.65,0,0.00,77,3.42,76,3.02,77,0.29,75,4.61,76,2.42
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.1,5.1,Brighton,2,0.20,1,0.07,2,0.14,0,0.00,2,0.22,2,0.25,3,0.03,3,0.43,3,0.23
M,124,Mitoma,5.1,5.1,Brighton,76,5.44,73,4.18,70,4.84,0,0.00,71,6.09,69,5.36,68,0.48,70,8.14,69,3.95
F,125,Enciso,4.7,4.7,Brighton,24,1.28,15,0.79,17,0.94,0,0.00,18,1.30,19,1.25,17,0.11,19,1.93,19,1.04
M,126,Kozłowski,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,127,Azpilicueta,4.8,4.8,Chelsea,36,1.80,31,1.33,19,0.99,20,0.78,19,0.94,17,0.77,20,1.05,20,1.42,21,0.95
D,128,Thiago Silva,5.5,5.5,Chelsea,76,3.47,67,2.67,63,3.27,62,2.09,61,2.82,58,2.46,59,3.07,60,3.98,56,2.35
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,5.8,5.8,Arsenal,34,1.51,25,2.14,26,1.13,30,1.56,29,1.51,30,1.33,29,1.43,33,2.35,34,1.30
M,131,Barkley,4.9,4.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,132,Kovacic,4.9,4.9,Chelsea,0,0.00,9,0.33,26,1.03,47,1.60,50,1.87,48,1.70,47,1.80,44,2.41,42,1.49
G,133,Arrizabalaga,4.6,4.5,Chelsea,90,4.18,87,3.87,87,4.34,85,3.61,84,3.93,83,3.75,85,4.30,84,5.81,83,3.73
M,134,Kanté,4.8,4.8,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,4,0.16,15,0.58,25,1.03,31,1.77,31,1.15
M,135,Ziyech,5.5,5.5,Chelsea,52,3.01,23,1.27,19,1.21,17,0.97,16,1.05,16,0.97,15,0.94,16,1.43,15,0.86
M,136,Loftus-Cheek,5.0,5.0,Chelsea,17,0.83,28,1.18,31,1.48,33,1.41,30,1.43,30,1.34,25,1.19,26,1.78,25,1.10
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,3.9,3.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,139,Chilwell,5.8,5.8,Chelsea,7,0.34,18,0.83,29,1.75,43,1.72,54,2.88,52,2.52,48,2.79,51,3.86,51,2.37
M,140,Pulisic,5.7,5.7,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,3,0.22,12,0.75,18,1.18,24,2.15,25,1.39
D,141,Chalobah,4.6,4.6,Chelsea,63,2.92,46,1.82,32,1.73,34,1.22,34,1.62,28,1.23,36,1.93,32,2.21,33,1.42
M,142,Mount,7.4,7.4,Chelsea,82,4.95,77,3.87,75,4.63,71,3.66,69,4.62,70,4.13,69,4.33,67,6.07,65,3.61
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,145,Havertz,7.8,7.8,Chelsea,75,4.56,67,3.57,65,4.08,63,3.34,63,4.13,61,3.50,60,3.70,59,5.20,58,3.09
D,146,James,5.7,5.7,Chelsea,10,0.56,37,1.87,64,4.05,66,2.74,64,3.73,63,3.29,60,3.82,61,4.93,61,3.05
G,147,Mendy,4.8,4.8,Chelsea,0,0.00,1,0.02,2,0.09,4,0.18,5,0.24,6,0.27,5,0.24,6,0.39,7,0.30
M,148,Gallagher,5.7,5.7,Chelsea,61,2.76,37,1.58,27,1.36,20,0.91,20,1.04,17,0.83,16,0.83,16,1.18,16,0.77
M,149,Gilmour,4.3,4.3,Brighton,51,2.07,18,0.74,15,0.65,0,0.00,18,1.04,18,0.95,19,0.10,17,1.41,17,0.76
F,150,Broja,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,151,Ampadu,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,152,Guaita,4.4,4.4,Crystal Palace,88,3.19,87,3.43,86,3.37,86,3.20,85,3.95,86,3.73,85,3.04,83,4.08,85,3.43
D,153,Tomkins,3.9,3.9,Crystal Palace,11,0.31,11,0.40,4,0.14,4,0.14,6,0.25,7,0.22,8,0.21,9,0.42,9,0.32
M,154,McArthur,4.8,4.8,Crystal Palace,0,0.01,1,0.06,3,0.13,6,0.26,6,0.34,6,0.31,10,0.41,6,0.36,7,0.31
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.4,4.4,Crystal Palace,36,0.76,40,1.20,40,1.16,43,1.12,40,1.38,41,1.02,42,0.81,42,1.76,44,1.27
D,157,Clyne,4.5,4.5,Crystal Palace,65,1.43,62,1.98,58,1.78,59,1.64,58,2.15,58,1.56,55,1.11,55,2.42,56,1.80
M,158,Milivojevic,4.2,4.2,Crystal Palace,12,0.52,12,0.55,12,0.54,11,0.50,12,0.64,12,0.61,19,0.72,15,0.80,14,0.63
M,159,Ayew,5.3,5.3,Crystal Palace,64,2.35,58,2.52,56,2.34,56,2.30,56,2.76,55,2.45,55,1.92,56,3.09,56,2.49
M,160,Zaha,7.2,7.2,Crystal Palace,32,1.27,76,3.59,82,3.69,81,3.56,78,4.12,77,3.61,76,2.70,75,4.71,75,3.77
M,161,Schlupp,4.7,4.7,Crystal Palace,61,1.94,56,2.10,53,1.95,54,1.86,54,2.28,55,2.14,59,1.77,51,2.35,53,2.02
G,162,Butland,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,163,Hughes,4.8,4.8,Crystal Palace,20,0.78,18,0.80,20,0.83,21,0.85,20,1.00,21,1.00,28,0.99,23,1.15,23,1.00
M,164,Riedewald,4.3,4.3,Crystal Palace,1,0.06,2,0.07,2,0.07,2,0.09,4,0.18,4,0.17,5,0.18,4,0.19,4,0.17
D,165,Andersen,4.5,4.5,Crystal Palace,4,0.12,41,1.30,78,2.30,78,2.08,75,2.70,75,1.91,74,1.36,74,3.27,75,2.29
F,166,Edouard,5.1,5.1,Crystal Palace,58,2.26,49,2.39,46,2.14,45,2.08,46,2.51,46,2.34,50,1.94,48,2.94,48,2.45
D,167,Guéhi,4.4,4.4,Crystal Palace,86,1.64,80,2.33,82,2.27,76,1.93,77,2.60,75,1.78,73,1.29,72,3.00,71,2.10
F,168,Mateta,5.1,5.1,Crystal Palace,29,1.38,20,1.18,23,1.30,26,1.37,25,1.58,27,1.56,27,1.23,26,1.81,26,1.47
M,169,Eze,5.5,5.5,Crystal Palace,72,2.72,66,2.93,65,2.81,61,2.58,60,3.06,60,2.77,62,2.23,60,3.44,60,2.82
D,170,Mitchell,4.4,4.4,Crystal Palace,77,1.72,73,2.37,71,2.24,67,1.94,68,2.61,67,1.86,66,1.38,67,3.08,64,2.11
M,171,Olise,5.4,5.4,Crystal Palace,77,2.77,71,3.08,69,2.90,68,2.81,68,3.32,67,3.00,65,2.25,67,3.76,66,3.01
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,174,Ferguson,3.9,3.9,Crystal Palace,2,0.05,5,0.16,9,0.27,9,0.27,11,0.42,11,0.33,13,0.27,12,0.53,13,0.42
G,175,Johnstone,4.4,4.4,Crystal Palace,2,0.06,3,0.10,3,0.14,4,0.17,5,0.24,4,0.18,5,0.19,6,0.31,5,0.19
G,176,Begović,4.0,4.0,Everton,2,0.06,3,0.10,4,0.16,4,0.18,3,0.12,5,0.20,4,0.17,6,0.32,4,0.15
