Pos,ID,Name,BV,SV,Team,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts
M,29,Coutinho,6.6,6.6,Aston Villa,36,2.04,21,1.40,25,1.16,24,1.25,23,1.34,23,1.49,23,1.29,24,1.65,27,1.34
F,30,Ings,6.4,6.4,Aston Villa,57,3.33,44,2.96,37,1.61,34,1.79,36,2.15,33,2.13,38,2.06,39,2.86,37,1.82
G,31,Martínez,4.9,4.9,Aston Villa,88,3.63,87,3.73,87,3.08,86,3.15,86,3.51,86,3.72,85,3.22,85,3.88,85,3.09
D,32,Chambers,4.2,4.2,Aston Villa,12,0.40,12,0.44,16,0.31,19,0.49,16,0.53,8,0.33,4,0.11,3,0.15,4,0.10
D,33,Digne,4.6,4.6,Aston Villa,20,0.88,27,1.33,31,0.66,29,0.98,29,1.24,33,1.58,32,1.19,31,1.64,31,0.98
M,34,Traoré,4.9,4.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,35,Olsen,3.9,3.9,Aston Villa,2,0.04,3,0.09,2,0.07,4,0.15,3,0.12,4,0.18,5,0.15,4,0.18,5,0.15
M,36,Sanson,4.3,4.3,Aston Villa,6,0.34,6,0.35,6,0.25,5,0.27,5,0.23,5,0.30,5,0.27,7,0.37,6,0.26
M,37,McGinn,5.1,5.1,Aston Villa,0,0.00,8,0.32,32,0.93,48,1.64,58,2.19,62,2.53,59,2.04,59,2.64,61,1.95
D,38,Hause,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,39,Mings,4.3,4.3,Aston Villa,86,2.88,82,3.11,81,1.24,78,1.85,78,2.52,77,3.04,73,2.03,72,3.21,71,1.63
F,40,Watkins,7.1,7.1,Aston Villa,59,2.99,77,4.30,76,2.71,76,3.21,75,3.72,74,3.89,75,3.35,73,4.38,75,2.93
M,41,Nakamba,4.3,4.3,Aston Villa,1,0.00,2,0.04,2,0.04,1,0.04,1,0.00,1,0.04,2,0.04,1,0.00,1,0.04
M,42,Buendía,5.7,5.7,Aston Villa,68,3.49,64,3.71,61,2.22,60,2.61,56,2.90,58,3.24,56,2.61,56,3.57,55,2.28
D,43,Cash,4.6,4.6,Aston Villa,40,1.47,76,3.23,72,1.19,72,1.98,70,2.55,68,2.94,69,2.17,70,3.44,68,1.75
D,44,Konsa,4.4,4.4,Aston Villa,86,3.00,85,3.33,83,1.28,82,2.07,78,2.69,61,2.49,50,1.46,40,1.87,42,1.08
M,45,Bailey,4.5,4.5,Aston Villa,70,3.75,69,4.12,65,2.39,62,2.81,62,3.31,61,3.52,58,2.81,60,3.93,58,2.50
M,46,Douglas Luiz,4.8,4.8,Aston Villa,75,2.50,74,2.63,69,1.84,69,2.08,67,2.23,65,2.31,65,2.07,63,2.47,65,1.94
M,47,Ramsey,5.2,5.2,Aston Villa,52,2.40,56,2.82,54,1.85,52,2.05,50,2.27,48,2.34,49,2.06,47,2.51,49,1.89
M,48,Chukwuemeka,4.3,4.3,Chelsea,24,1.05,17,0.92,11,0.53,11,0.57,10,0.45,8,0.47,9,0.45,7,0.43,7,0.38
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,50,Diego Carlos,4.7,4.7,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,7,0.22,31,1.24,52,1.54,64,3.01,63,1.53
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,52,Davis,5.4,5.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,53,Kamara,4.8,4.8,Aston Villa,85,2.38,80,2.36,76,1.76,76,1.97,76,2.13,73,2.17,74,1.97,74,2.35,71,1.81
F,54,Archer,4.2,4.2,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,57,Smith,4.4,4.4,Bournemouth,75,2.68,67,1.23,67,1.53,67,1.83,64,1.06,67,1.11,65,1.15,67,1.60,65,2.04
M,58,Stanislas,4.8,4.8,Bournemouth,14,0.92,13,0.69,15,0.77,14,0.79,13,0.62,16,0.79,14,0.72,16,0.84,15,0.90
D,59,Fredericks,4.4,4.4,Bournemouth,16,0.64,32,0.84,34,1.01,31,1.07,31,0.78,32,0.79,31,0.80,33,1.00,34,1.26
M,60,Brooks,5.3,5.3,Bournemouth,3,0.15,3,0.22,4,0.28,5,0.34,5,0.26,7,0.35,7,0.42,8,0.46,7,0.42
M,61,Lowe,5.2,5.2,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,62,Moore,5.3,5.3,Bournemouth,71,3.47,54,2.02,52,2.03,50,2.04,54,1.92,55,1.88,55,2.20,53,2.13,51,2.37
M,63,Marcondes,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,64,Lerma,4.8,4.8,Bournemouth,85,2.59,80,1.96,79,2.02,76,2.01,73,1.74,75,1.73,73,1.83,73,1.89,74,2.14
D,65,Stacey,4.3,4.3,Bournemouth,13,0.48,7,0.19,9,0.24,12,0.40,13,0.30,13,0.30,14,0.33,12,0.36,13,0.44
F,66,Solanke,5.6,5.6,Bournemouth,45,2.40,82,3.18,79,3.31,80,3.37,80,2.91,76,2.65,77,3.22,77,3.23,77,3.94
M,67,Cook,4.9,4.9,Bournemouth,38,1.25,71,1.90,68,1.90,69,1.99,67,1.74,66,1.69,66,1.81,67,1.87,66,2.00
M,68,Pearson,4.4,4.4,Bournemouth,16,0.64,6,0.26,7,0.26,9,0.33,9,0.32,10,0.35,10,0.36,9,0.36,9,0.37
M,69,Christie,5.3,5.3,Bournemouth,56,2.49,30,1.23,33,1.34,33,1.38,34,1.26,33,1.23,34,1.36,37,1.48,36,1.62
M,70,Billing,5.2,5.2,Bournemouth,69,3.12,74,2.43,72,2.52,71,2.55,69,2.18,69,2.11,68,2.38,68,2.43,70,2.86
D,71,Mepham,4.4,4.4,Bournemouth,81,2.67,74,1.33,73,1.57,74,1.88,72,1.17,73,1.16,71,1.23,71,1.55,68,1.99
G,72,Travers,4.3,4.3,Bournemouth,1,0.04,3,0.07,3,0.11,4,0.15,4,0.14,4,0.14,5,0.17,6,0.22,7,0.23
D,73,Kelly,4.3,4.3,Bournemouth,79,2.73,77,1.34,74,1.63,72,1.86,71,1.10,69,1.09,71,1.19,68,1.55,67,2.05
M,74,Dembélé,4.7,4.7,Bournemouth,25,1.36,8,0.37,8,0.38,8,0.43,10,0.44,10,0.43,11,0.51,10,0.52,10,0.58
M,75,Anthony,5.2,5.2,Bournemouth,59,2.87,33,1.39,34,1.48,35,1.52,38,1.47,36,1.34,35,1.50,37,1.56,36,1.78
D,76,Zemura,4.4,4.4,Bournemouth,31,1.19,25,0.61,24,0.69,26,0.83,27,0.60,27,0.58,27,0.60,27,0.78,30,1.06
G,77,Dennis,3.9,3.9,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00
D,78,Jansson,4.2,4.2,Brentford,0,0.00,7,0.26,20,0.38,39,1.58,49,0.18,42,1.60,45,1.50,41,0.69,42,0.99
M,79,Nørgaard,5.3,5.3,Brentford,83,2.69,80,2.96,77,2.12,77,2.71,75,0.42,76,2.70,75,2.48,74,1.15,74,2.20
F,80,Toney,7.5,7.5,Brentford,65,3.44,41,2.51,39,1.45,40,2.27,19,0.16,17,1.03,21,1.04,17,0.42,18,0.80
G,81,Raya,4.6,4.6,Brentford,88,3.42,88,3.87,89,3.18,87,3.74,86,0.62,85,3.56,87,3.50,86,1.57,87,3.18
D,82,Canós,5.0,5.0,Brentford,13,0.66,9,0.54,10,0.40,12,0.75,12,0.09,12,0.76,14,0.73,14,0.39,13,0.55
M,83,Dasilva,4.2,4.2,Brentford,33,1.63,30,1.74,28,1.16,29,1.54,25,0.22,28,1.57,27,1.41,29,0.69,28,1.25
D,84,Ajer,4.5,4.5,Brentford,59,1.85,48,2.05,46,0.90,42,1.73,37,0.16,41,1.59,39,1.42,41,0.71,42,1.08
D,85,Henry,4.5,4.5,Brentford,68,2.15,80,3.42,75,1.43,74,3.08,75,0.29,76,2.94,76,2.61,74,1.30,74,1.80
M,86,Janelt,5.5,5.5,Brentford,63,2.31,60,2.48,58,1.80,56,2.23,56,0.36,53,2.11,53,1.96,54,0.95,55,1.81
M,87,Ghoddos,4.8,4.8,Brentford,1,0.07,1,0.08,2,0.12,2,0.15,3,0.04,2,0.15,2,0.14,3,0.10,3,0.19
M,88,Jensen,4.8,4.8,Brentford,67,2.69,63,2.89,59,2.01,59,2.58,60,0.42,59,2.65,57,2.34,59,1.15,57,2.07
M,89,Wissa,5.3,5.3,Brentford,34,2.05,38,2.66,41,1.88,39,2.53,43,0.42,44,2.92,42,2.56,44,1.28,47,2.39
D,90,Roerslev,4.3,4.3,Brentford,34,1.19,16,0.65,16,0.35,15,0.63,17,0.08,17,0.70,17,0.59,20,0.35,17,0.46
D,91,Bech,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,92,Pinnock,4.4,4.4,Brentford,84,2.74,81,3.60,75,1.47,73,3.12,73,0.30,69,2.80,68,2.47,70,1.26,71,1.79
M,93,Onyeka,4.8,4.8,Brentford,0,0.00,2,0.12,8,0.34,16,0.75,22,0.18,22,1.08,22,0.98,22,0.47,22,0.94
M,94,Baptiste,4.5,4.5,Brentford,7,0.32,16,0.85,18,0.78,16,0.81,14,0.12,16,0.77,19,0.87,15,0.34,16,0.69
F,95,Mbeumo,5.9,5.9,Brentford,68,3.45,68,4.04,64,2.58,61,3.35,65,0.55,66,3.82,64,3.34,64,1.61,62,2.78
D,96,Goode,3.9,3.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,0,0.00,0,0.00
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,4.9,4.9,Brighton,48,2.39,44,2.66,39,1.86,41,2.21,40,0.37,43,2.23,39,1.99,38,0.48,40,2.17
G,102,Steele,3.9,3.9,Brighton,2,0.09,3,0.10,2,0.09,2,0.04,3,0.02,2,0.04,3,0.12,4,0.03,4,0.17
F,103,Welbeck,6.5,6.5,Brighton,34,1.95,35,2.39,35,1.86,34,2.15,38,0.39,38,2.22,38,2.13,36,0.51,38,2.28
M,104,Groß,5.6,5.6,Brighton,77,3.88,76,4.65,73,3.44,73,3.98,74,0.64,70,3.67,71,3.55,70,0.86,70,3.85
D,105,Duffy,4.3,4.3,Fulham,1,0.00,2,0.04,2,0.05,0,0.00,2,0.10,4,0.14,5,0.13,6,0.04,6,0.21
D,106,Dunk,4.7,4.7,Brighton,88,3.59,85,4.63,84,3.36,85,3.89,83,0.50,82,3.65,82,3.14,82,0.72,81,3.66
M,107,March,5.1,5.1,Brighton,78,3.47,75,3.91,73,3.01,74,3.48,72,0.56,73,3.24,69,2.97,69,0.75,71,3.33
D,108,Webster,4.5,4.5,Brighton,30,1.28,81,4.28,78,3.09,76,3.46,77,0.47,75,3.32,76,2.91,74,0.66,75,3.37
D,109,Veltman,4.6,4.6,Brighton,47,1.92,43,2.24,41,1.72,44,2.00,44,0.28,43,1.94,45,1.74,45,0.41,43,1.95
F,110,Maupay,6.0,6.0,Everton,24,1.12,26,1.19,23,1.03,26,1.47,26,1.42,28,1.40,27,1.50,29,1.20,29,1.39
M,111,Trossard,6.7,6.7,Brighton,2,0.13,36,2.74,63,3.48,60,4.04,59,0.60,54,3.37,51,3.01,53,0.76,51,3.32
D,112,Cucurella,5.2,5.1,Chelsea,33,1.07,19,0.96,21,0.95,24,1.32,24,0.91,24,1.32,27,1.27,24,1.31,26,1.34
G,113,Sánchez,4.6,4.6,Brighton,88,3.65,87,4.17,87,3.73,88,3.89,87,0.72,88,3.86,87,3.53,86,0.90,86,3.69
D,114,Lamptey,4.2,4.2,Brighton,31,1.37,29,1.66,28,1.27,27,1.37,29,0.22,28,1.33,31,1.36,29,0.30,31,1.54
M,115,Alzate,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,116,Mac Allister,5.4,5.4,Brighton,84,4.27,70,4.44,78,3.69,77,4.38,75,0.65,74,3.93,75,3.83,75,0.92,76,4.22
M,117,Moder,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,2,0.11,3,0.16,5,0.06,5,0.28
M,118,Mwepu,5.3,5.3,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,119,Sarmiento,4.5,4.5,Brighton,8,0.48,9,0.65,8,0.46,9,0.55,10,0.12,9,0.57,9,0.57,11,0.17,12,0.69
M,120,Caicedo,5.0,5.0,Brighton,84,2.59,81,2.94,81,2.44,78,2.59,76,0.45,76,2.44,75,2.31,74,0.58,75,2.46
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.1,5.1,Brighton,3,0.17,4,0.28,4,0.29,5,0.34,5,0.06,7,0.46,6,0.38,7,0.13,5,0.41
M,124,Mitoma,5.0,5.0,Brighton,77,3.87,72,4.48,69,3.24,67,3.73,66,0.58,64,3.33,67,3.36,67,0.81,64,3.54
F,125,Enciso,4.7,4.7,Brighton,8,0.47,9,0.59,8,0.48,10,0.57,10,0.11,11,0.62,11,0.62,13,0.17,13,0.71
M,126,Kozłowski,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,127,Azpilicueta,4.8,4.8,Chelsea,70,1.91,63,3.11,40,1.63,27,1.40,23,0.81,23,1.17,25,1.09,22,1.11,24,1.19
D,128,Thiago Silva,5.4,5.4,Chelsea,74,1.82,61,2.86,58,2.21,56,2.78,51,1.59,51,2.41,51,2.09,54,2.68,50,2.31
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,5.8,5.8,Chelsea,63,2.17,53,2.39,49,1.87,47,2.21,51,1.86,46,2.09,44,1.80,44,2.00,41,1.80
M,131,Barkley,4.9,4.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,132,Kovacic,4.9,4.9,Chelsea,65,1.95,60,2.21,54,1.79,56,2.13,51,1.64,50,1.91,51,1.76,47,1.82,45,1.66
G,133,Arrizabalaga,4.6,4.5,Chelsea,90,3.29,89,4.13,87,3.77,86,4.24,84,3.34,84,3.91,83,3.65,83,4.08,84,3.90
M,134,Kanté,4.8,4.8,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.21,16,0.61,31,1.21,41,1.51
M,135,Ziyech,5.5,5.5,Chelsea,53,2.36,50,2.97,37,1.85,34,2.18,28,1.38,27,1.74,25,1.36,24,1.48,21,1.29
M,136,Loftus-Cheek,5.0,5.0,Chelsea,63,2.26,61,2.81,59,2.27,54,2.48,51,1.91,50,2.27,50,2.04,43,1.96,46,2.01
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,3.9,3.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,139,Chilwell,5.8,5.8,Chelsea,7,0.23,50,2.74,58,2.55,56,3.23,56,1.98,56,3.06,52,2.44,56,3.20,50,2.70
M,140,Pulisic,5.7,5.7,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,0.25,14,0.94,30,1.87
D,141,Chalobah,4.6,4.6,Chelsea,43,1.09,30,1.46,23,0.86,25,1.31,24,0.76,22,1.01,25,1.03,23,1.12,24,1.09
M,142,Mount,7.5,7.5,Chelsea,82,3.56,78,4.71,75,3.69,75,4.69,71,3.21,70,4.31,69,3.64,68,4.23,69,4.06
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,145,Havertz,7.8,7.8,Chelsea,77,3.51,74,4.47,66,3.29,64,4.01,63,2.93,61,3.76,61,3.26,59,3.65,58,3.38
D,146,James,5.7,5.7,Chelsea,0,0.00,9,0.54,36,1.73,59,3.71,66,2.52,64,3.87,63,3.25,66,4.11,60,3.48
G,147,Mendy,4.8,4.8,Chelsea,0,0.00,0,0.00,0,0.00,2,0.05,5,0.19,6,0.23,7,0.30,7,0.28,6,0.27
M,148,Gallagher,5.7,5.7,Chelsea,24,1.15,27,1.58,21,1.02,18,1.10,19,0.86,19,1.11,15,0.80,13,0.71,10,0.52
M,149,Gilmour,4.3,4.3,Brighton,15,0.59,19,0.86,14,0.57,17,0.73,18,0.15,19,0.79,20,0.77,20,0.21,19,0.76
F,150,Broja,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,151,Ampadu,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,152,Guaita,4.5,4.5,Crystal Palace,88,3.32,87,3.10,88,3.42,86,3.29,86,3.08,84,3.21,83,2.96,84,2.28,82,3.55
D,153,Tomkins,3.9,3.9,Crystal Palace,19,0.63,14,0.37,17,0.60,16,0.54,16,0.43,19,0.65,18,0.43,21,0.38,19,0.76
M,154,McArthur,4.8,4.8,Crystal Palace,0,0.00,1,0.04,5,0.18,9,0.40,11,0.48,12,0.48,12,0.45,14,0.39,12,0.58
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.5,4.5,Crystal Palace,34,0.99,36,0.72,40,1.24,37,1.09,39,0.88,41,1.18,40,0.79,40,0.58,43,1.64
D,157,Clyne,4.5,4.5,Crystal Palace,72,2.16,70,1.48,64,2.12,66,2.02,67,1.63,66,2.06,65,1.35,61,0.96,60,2.48
M,158,Milivojevic,4.3,4.3,Crystal Palace,23,0.94,19,0.76,19,0.78,23,0.92,20,0.84,22,0.92,25,0.92,24,0.66,21,0.96
M,159,Ayew,5.3,5.3,Crystal Palace,63,2.63,62,2.31,62,2.68,60,2.58,59,2.41,58,2.45,61,2.19,60,1.59,57,2.88
M,160,Zaha,7.3,7.3,Crystal Palace,86,3.81,83,3.21,83,4.08,80,3.80,79,3.57,78,3.62,79,3.02,80,2.20,78,4.51
M,161,Schlupp,4.7,4.7,Crystal Palace,56,1.97,63,1.99,63,2.29,60,2.15,62,2.13,63,2.17,57,1.81,58,1.36,60,2.48
G,162,Butland,4.4,4.4,Man Utd,2,0.04,2,0.12,2,0.08,4,0.14,4,0.03,4,0.11,5,0.19,5,0.05,5,0.15
M,163,Hughes,4.8,4.8,Crystal Palace,21,0.83,21,0.83,22,0.89,21,0.84,22,0.89,23,0.90,25,0.91,24,0.66,23,1.01
M,164,Riedewald,4.3,4.3,Crystal Palace,5,0.20,5,0.16,6,0.20,7,0.24,7,0.24,6,0.24,7,0.23,7,0.17,9,0.33
D,165,Andersen,4.5,4.5,Crystal Palace,65,1.88,82,1.57,79,2.47,78,2.28,77,1.78,76,2.29,76,1.45,75,1.08,75,2.98
F,166,Edouard,5.2,5.2,Crystal Palace,41,1.99,41,1.83,43,2.19,41,2.04,40,1.99,44,2.12,43,1.83,41,1.28,44,2.52
D,167,Guéhi,4.4,4.4,Crystal Palace,87,2.34,79,1.47,77,2.33,77,2.18,77,1.69,76,2.17,76,1.38,74,1.02,77,2.96
F,168,Mateta,5.1,5.1,Crystal Palace,12,0.70,18,0.95,16,0.99,19,1.07,21,1.16,21,1.19,19,0.98,21,0.78,21,1.33
M,169,Eze,5.6,5.6,Crystal Palace,70,2.91,67,2.54,65,2.94,66,2.88,66,2.73,63,2.69,61,2.33,65,1.76,64,3.27
D,170,Mitchell,4.4,4.4,Crystal Palace,72,2.21,66,1.46,65,2.19,67,2.12,62,1.61,61,2.01,62,1.38,63,1.03,59,2.46
M,171,Olise,5.4,5.4,Crystal Palace,75,3.04,72,2.59,71,3.05,72,3.00,71,2.83,70,2.88,71,2.51,68,1.78,70,3.52
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,5,0.28,8,0.39,9,0.42,8,0.42,10,0.46,11,0.56,11,0.48,12,0.42,12,0.62
D,174,Ferguson,3.9,3.9,Crystal Palace,3,0.07,9,0.21,12,0.36,12,0.37,15,0.35,13,0.37,14,0.30,17,0.26,16,0.63
G,175,Johnstone,4.4,4.4,Crystal Palace,2,0.08,2,0.07,2,0.08,4,0.12,4,0.11,6,0.20,6,0.22,5,0.11,8,0.30
G,176,Begović,4.0,4.0,Everton,2,0.04,3,0.11,2,0.07,3,0.12,4,0.16,5,0.16,4,0.16,3,0.11,4,0.11
