Pos,ID,Name,BV,SV,Team,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts
D,32,Chambers,4.2,4.2,Aston Villa,39,1.23,28,1.31,10,0.52,11,0.49,10,0.32,9,0.27,12,0.47,12,0.26,15,0.46
D,33,Digne,4.6,4.6,Aston Villa,37,1.48,37,2.10,36,2.62,40,2.18,40,1.65,35,1.36,36,1.75,37,1.14,38,1.56
M,34,Traoré,4.9,4.9,Aston Villa,13,0.74,12,0.83,10,1.16,9,0.60,7,0.42,7,0.42,6,0.46,7,0.43,8,0.46
G,35,Olsen,3.9,3.9,Aston Villa,1,0.04,2,0.09,2,0.11,3,0.09,3,0.08,6,0.19,5,0.21,5,0.14,6,0.24
M,36,Sanson,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,37,McGinn,5.1,5.1,Aston Villa,81,2.81,74,3.31,74,5.04,71,3.14,69,2.50,69,2.46,66,2.67,65,2.10,66,2.32
D,38,Hause,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,39,Mings,4.3,4.3,Aston Villa,86,2.45,81,3.48,74,3.69,74,3.13,74,2.13,73,1.96,71,2.59,73,1.43,73,2.19
F,40,Watkins,7.3,7.3,Aston Villa,85,4.06,83,5.29,81,7.44,79,4.82,80,3.88,81,3.87,79,4.36,79,3.28,77,3.58
M,41,Nakamba,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,42,Buendía,5.7,5.7,Aston Villa,68,3.18,65,4.06,62,5.65,60,3.65,60,2.97,56,2.79,59,3.32,56,2.40,57,2.71
D,43,Cash,4.6,4.6,Aston Villa,76,2.48,74,3.62,72,4.13,67,3.19,72,2.40,68,2.13,68,2.79,68,1.57,67,2.27
D,44,Konsa,4.4,4.4,Aston Villa,88,2.59,81,3.60,48,2.52,48,2.11,47,1.45,49,1.38,49,1.83,46,0.97,50,1.56
M,45,Bailey,4.4,4.4,Aston Villa,55,2.69,54,3.46,46,4.53,44,2.85,38,2.06,42,2.19,41,2.42,39,1.85,40,2.01
M,46,Douglas Luiz,4.8,4.8,Aston Villa,84,2.63,78,3.09,73,4.55,69,2.73,72,2.37,71,2.31,70,2.54,68,2.03,69,2.25
M,47,Ramsey,5.2,5.2,Aston Villa,65,2.72,60,3.27,56,4.65,53,2.85,53,2.30,50,2.22,53,2.66,54,2.08,51,2.16
M,48,Chukwuemeka,4.3,4.3,Chelsea,3,0.23,2,0.17,1,0.17,4,0.22,3,0.22,4,0.05,2,0.16,2,0.09,4,0.23
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,50,Diego Carlos,4.7,4.7,Aston Villa,0,0.00,7,0.33,56,3.00,59,2.60,59,1.79,58,1.68,60,2.32,59,1.23,57,1.83
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,52,Davis,5.4,5.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,53,Kamara,4.8,4.8,Aston Villa,22,0.64,48,1.57,77,4.13,76,2.44,75,2.09,72,1.98,72,2.17,73,1.87,71,1.96
F,54,Archer,4.2,4.2,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,57,Smith,4.3,4.3,Bournemouth,76,1.48,72,1.78,68,4.08,58,1.49,57,1.18,56,1.85,57,1.58,62,2.01,65,1.65
M,58,Stanislas,4.8,4.8,Bournemouth,0,0.00,1,0.00,4,0.56,7,0.42,5,0.34,7,0.44,7,0.46,6,0.39,8,0.44
D,59,Fredericks,4.4,4.4,Bournemouth,32,0.79,29,0.85,30,2.03,34,0.99,32,0.80,34,1.21,35,1.12,31,1.14,29,0.88
M,60,Brooks,5.3,5.3,Bournemouth,0,0.00,0,0.00,0,0.00,1,0.09,1,0.00,1,0.09,2,0.09,1,0.09,2,0.08
M,61,Lowe,5.2,5.2,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,62,Moore,5.1,5.1,Bournemouth,7,0.30,8,0.35,5,0.56,7,0.36,7,0.33,7,0.38,6,0.31,7,0.39,8,0.39
M,63,Marcondes,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,64,Lerma,4.7,4.7,Bournemouth,63,1.64,79,2.11,76,4.35,76,2.08,75,1.93,73,2.14,72,2.02,70,2.10,71,1.89
D,65,Stacey,4.3,4.3,Bournemouth,5,0.11,5,0.12,3,0.20,7,0.22,9,0.22,8,0.25,10,0.33,8,0.25,7,0.18
F,66,Solanke,5.5,5.5,Bournemouth,86,3.46,81,3.32,78,7.18,77,3.38,78,2.93,75,3.53,77,3.35,77,3.78,77,3.04
M,67,Cook,4.9,4.9,Bournemouth,52,1.50,45,1.37,43,2.80,44,1.38,44,1.29,48,1.55,49,1.49,49,1.59,43,1.32
M,68,Pearson,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,69,Christie,5.3,5.3,Bournemouth,18,0.79,15,0.67,9,0.84,13,0.60,11,0.52,11,0.52,11,0.55,12,0.62,14,0.61
M,70,Billing,5.1,5.1,Bournemouth,75,2.58,67,2.43,65,5.11,64,2.41,62,2.12,62,2.50,64,2.42,62,2.57,64,2.24
D,71,Mepham,4.3,4.3,Bournemouth,17,0.32,15,0.35,10,0.52,17,0.39,14,0.28,13,0.36,31,0.80,15,0.42,15,0.34
G,72,Travers,4.2,4.2,Bournemouth,1,0.00,1,0.00,1,0.08,3,0.07,1,0.00,1,0.04,2,0.07,2,0.04,3,0.11
D,73,Kelly,4.3,4.3,Bournemouth,4,0.06,29,0.69,74,4.19,70,1.66,74,1.34,72,2.20,73,1.87,70,2.15,70,1.69
M,74,Dembélé,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,75,Anthony,5.2,5.2,Bournemouth,43,1.78,33,1.46,25,2.47,24,1.14,24,1.08,26,1.28,28,1.34,27,1.36,26,1.15
D,76,Zemura,4.3,4.3,Bournemouth,65,1.35,58,1.53,50,3.15,46,1.27,49,1.06,50,1.68,57,1.61,48,1.62,47,1.27
G,77,Dennis,3.9,3.9,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,78,Jansson,4.2,4.2,Brentford,45,3.01,52,1.90,49,2.23,50,1.53,54,1.67,51,1.84,52,1.19,52,2.30,53,0.99
M,79,Nørgaard,5.3,5.3,Brentford,83,5.47,80,2.92,80,4.72,76,2.46,76,2.45,75,2.70,73,2.11,72,2.85,74,2.17
F,80,Toney,7.7,7.6,Brentford,67,6.80,81,4.99,70,6.20,39,1.96,43,2.02,24,1.40,23,0.92,23,1.47,0,0.00
G,81,Raya,4.8,4.8,Brentford,89,7.34,88,3.68,88,6.43,87,3.41,86,3.47,85,3.58,84,3.11,84,3.83,85,3.03
D,82,Canós,5.0,5.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,83,Dasilva,4.1,4.1,Brentford,43,3.86,40,2.07,44,3.68,40,1.86,40,1.77,43,2.18,43,1.70,41,2.20,43,1.71
D,84,Ajer,4.5,4.5,Brentford,43,3.13,44,1.78,46,2.34,45,1.49,43,1.48,45,1.81,47,1.18,47,2.24,49,1.02
D,85,Henry,4.5,4.5,Brentford,83,5.75,79,3.15,77,3.75,75,2.48,74,2.48,73,2.84,74,1.84,74,3.43,73,1.49
M,86,Janelt,5.5,5.5,Brentford,46,3.56,48,2.02,47,3.31,49,1.85,48,1.80,49,1.96,48,1.64,48,2.07,48,1.61
M,87,Ghoddos,4.8,4.8,Brentford,1,0.00,1,0.08,2,0.19,4,0.25,4,0.19,5,0.27,5,0.22,6,0.34,7,0.32
M,88,Jensen,4.8,4.8,Brentford,70,5.39,68,2.98,65,4.59,62,2.42,63,2.43,62,2.68,62,2.16,64,2.94,64,2.21
M,89,Wissa,5.3,5.3,Brentford,41,4.51,38,2.43,39,3.85,44,2.46,43,2.33,48,2.99,50,2.26,47,3.19,53,2.49
D,90,Roerslev,4.3,4.3,Brentford,10,0.68,13,0.47,13,0.71,21,0.71,16,0.52,18,0.73,16,0.41,18,0.79,17,0.42
D,91,Bech,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,92,Pinnock,4.4,4.4,Brentford,80,5.70,75,3.07,73,3.59,70,2.30,68,2.33,70,2.76,66,1.66,68,3.22,67,1.38
M,93,Onyeka,4.8,4.8,Brentford,12,1.09,14,0.65,14,1.21,20,0.88,20,0.87,22,1.03,21,0.89,22,1.08,20,0.86
M,94,Baptiste,4.5,4.5,Brentford,8,0.83,10,0.49,12,1.08,16,0.75,15,0.69,15,0.74,17,0.70,19,0.98,16,0.71
F,95,Mbeumo,5.8,5.8,Brentford,64,6.04,59,3.24,59,5.10,61,3.01,63,2.93,66,3.65,64,2.60,62,3.72,68,2.92
D,96,Goode,3.9,3.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,4.8,4.8,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,0.00,20,1.02,29,2.73,42,2.53
G,102,Steele,3.9,3.9,Brighton,85,7.38,0,0.00,72,6.28,63,2.74,55,2.81,55,0.02,56,2.53,52,4.39,55,3.05
F,103,Welbeck,6.5,6.5,Brighton,0,0.00,0,0.00,46,5.52,43,2.47,44,2.77,43,0.02,45,2.68,45,5.05,45,3.04
M,104,Groß,5.4,5.4,Brighton,81,7.23,0,0.00,78,7.50,76,3.32,75,3.74,75,0.03,74,3.49,74,6.51,73,4.07
D,105,Duffy,4.3,4.3,Fulham,1,0.04,0,0.00,4,0.13,3,0.13,4,0.16,4,0.14,6,0.21,5,0.24,6,0.21
D,106,Dunk,4.7,4.7,Brighton,87,7.41,0,0.00,85,7.43,83,2.81,83,3.16,83,0.02,83,3.75,83,6.56,81,4.42
M,107,March,5.1,5.1,Brighton,83,7.61,0,0.00,77,7.60,77,3.46,75,3.81,75,0.03,75,3.64,77,6.91,75,4.30
D,108,Webster,4.5,4.5,Brighton,73,6.22,0,0.00,47,4.22,44,1.61,64,2.55,46,0.01,45,2.09,45,3.73,43,2.45
D,109,Veltman,4.6,4.6,Brighton,54,4.51,0,0.00,47,4.14,50,1.75,53,2.08,50,0.01,48,2.17,48,3.85,45,2.49
F,110,Maupay,5.9,5.9,Everton,38,2.11,21,0.96,19,1.04,23,1.10,23,1.29,22,1.07,22,1.09,23,1.22,23,1.07
M,111,Trossard,6.6,6.6,Arsenal,46,3.15,42,3.11,35,2.63,31,1.85,30,1.93,33,2.62,32,1.66,32,2.08,33,1.92
D,112,Cucurella,5.0,5.0,Chelsea,28,1.33,28,1.50,27,2.54,25,1.19,24,1.09,25,0.21,26,1.30,27,0.98,25,1.26
G,113,Sánchez,4.6,4.6,Brighton,5,0.39,0,0.00,18,1.52,27,1.15,35,1.75,35,0.01,34,1.55,38,3.16,34,1.85
D,114,Lamptey,4.2,4.2,Brighton,24,2.25,0,0.00,30,3.00,30,1.27,30,1.47,27,0.01,25,1.30,25,2.26,26,1.63
M,115,Alzate,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,116,Mac Allister,5.4,5.4,Brighton,84,8.31,0,0.00,75,8.20,77,3.70,75,3.96,75,0.03,73,3.84,72,7.08,73,4.48
M,117,Moder,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,2,0.09,6,0.00,7,0.33,8,0.75,8,0.44
M,118,Mwepu,5.3,5.3,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,119,Sarmiento,4.5,4.5,Brighton,20,2.12,0,0.00,21,2.50,21,1.21,22,1.38,21,0.01,21,1.20,19,2.16,16,1.14
M,120,Caicedo,5.0,5.0,Brighton,83,5.15,0,0.00,79,5.14,75,2.40,75,2.77,75,0.02,73,2.42,73,4.50,73,2.87
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.0,5.0,Brighton,31,4.12,0,0.00,18,2.57,19,1.35,20,1.49,18,0.01,21,1.46,18,2.39,17,1.36
M,124,Mitoma,5.4,5.3,Brighton,79,8.59,0,0.00,69,8.15,70,3.63,72,4.08,72,0.03,72,4.11,70,7.50,72,4.87
F,125,Enciso,4.6,4.6,Brighton,13,1.29,0,0.00,14,1.49,17,0.92,16,0.99,14,0.01,14,0.78,13,1.34,12,0.78
M,126,Kozłowski,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,127,Azpilicueta,4.8,4.8,Chelsea,6,0.22,12,0.64,21,1.84,28,1.25,22,1.01,26,0.20,27,1.31,24,0.81,24,1.17
D,128,Thiago Silva,5.5,5.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,8,0.35,28,0.19,42,1.93,52,1.54,57,2.75
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,5.8,5.8,Arsenal,33,1.32,33,1.35,38,1.60,38,1.34,37,1.40,42,1.79,40,1.30,42,1.53,41,1.43
M,131,Barkley,4.9,4.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,132,Kovacic,4.9,4.9,Chelsea,60,2.07,53,2.01,44,3.19,40,1.44,42,1.55,44,0.32,44,1.68,42,1.39,43,1.62
G,133,Arrizabalaga,4.7,4.7,Chelsea,89,3.89,89,4.43,86,7.62,86,3.92,85,3.77,84,0.73,83,3.85,82,3.30,83,3.93
M,134,Kanté,4.8,4.8,Chelsea,0,0.00,4,0.13,26,1.94,31,1.15,30,1.15,27,0.21,30,1.15,33,1.15,30,1.19
M,135,Ziyech,5.5,5.5,Chelsea,20,1.25,17,1.09,16,1.97,15,0.85,15,0.98,15,0.19,19,1.26,18,1.00,16,1.02
M,136,Loftus-Cheek,5.0,5.0,Chelsea,31,1.45,30,1.42,22,2.17,22,1.04,21,1.04,23,0.22,25,1.21,21,0.93,22,1.11
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,3.9,3.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,139,Chilwell,5.8,5.8,Chelsea,61,2.89,59,3.48,56,5.30,56,2.71,58,2.79,58,0.45,56,2.99,54,1.79,55,3.03
M,140,Pulisic,5.6,5.6,Chelsea,9,0.50,14,0.84,17,2.15,21,1.24,16,0.94,18,0.22,19,1.21,21,1.13,20,1.23
D,141,Chalobah,4.4,4.4,Chelsea,41,1.73,20,1.03,15,1.15,20,0.82,15,0.59,11,0.08,13,0.55,13,0.40,11,0.47
M,142,Mount,7.2,7.2,Chelsea,4,0.20,22,1.41,45,5.33,44,2.48,41,2.45,44,0.47,45,2.85,43,2.08,44,2.80
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,145,Havertz,7.5,7.5,Chelsea,70,3.85,63,3.60,60,6.73,55,2.75,59,3.21,59,0.60,60,3.53,57,2.55,56,3.22
D,146,James,5.8,5.8,Chelsea,29,1.57,59,3.78,65,6.88,59,3.14,63,3.36,59,0.52,58,3.44,60,2.23,57,3.48
G,147,Mendy,4.8,4.8,Chelsea,0,0.00,0,0.00,1,0.04,2,0.09,4,0.17,6,0.05,7,0.27,8,0.28,7,0.32
M,148,Gallagher,5.6,5.6,Chelsea,16,0.81,16,0.78,11,1.05,12,0.54,13,0.67,13,0.12,13,0.70,14,0.63,15,0.78
M,149,Gilmour,4.2,4.2,Brighton,21,1.79,0,0.00,26,2.22,26,1.18,25,1.30,24,0.01,24,1.07,21,1.80,19,1.00
F,150,Broja,5.2,5.2,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,151,Ampadu,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,152,Guaita,4.4,4.4,Crystal Palace,88,6.54,88,3.18,87,3.80,87,3.44,87,3.59,88,4.04,86,3.54,84,3.69,86,3.19
D,153,Tomkins,3.9,3.9,Crystal Palace,1,0.03,1,0.00,3,0.08,3,0.10,5,0.14,3,0.12,4,0.14,5,0.15,5,0.12
M,154,McArthur,4.8,4.8,Crystal Palace,10,0.78,12,0.43,7,0.29,8,0.35,7,0.32,9,0.42,10,0.39,10,0.46,9,0.34
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.4,4.4,Crystal Palace,22,1.07,24,0.53,27,1.04,27,0.90,28,0.98,30,1.29,32,1.08,29,1.16,31,0.85
D,157,Clyne,4.5,4.5,Crystal Palace,76,3.63,73,1.55,71,2.88,68,2.24,67,2.31,66,2.97,65,2.24,66,2.63,62,1.70
M,158,Milivojevic,4.2,4.2,Crystal Palace,4,0.32,3,0.16,3,0.12,2,0.06,3,0.12,3,0.12,4,0.16,4,0.17,4,0.21
M,159,J.Ayew,5.3,5.3,Crystal Palace,68,5.11,63,2.20,61,3.02,61,2.63,59,2.58,60,2.87,60,2.51,62,2.90,61,2.35
M,160,Zaha,7.2,7.2,Crystal Palace,86,7.01,85,3.10,81,4.71,80,3.86,81,4.04,77,4.27,77,3.59,77,4.18,77,3.29
M,161,Schlupp,4.7,4.7,Crystal Palace,63,4.11,58,1.85,44,1.92,46,1.76,44,1.71,44,1.85,45,1.70,45,1.87,47,1.68
G,162,Butland,4.4,4.4,Man Utd,1,0.05,0,0.00,2,0.17,4,0.14,3,0.13,3,0.02,4,0.12,4,0.25,5,0.21
M,163,Hughes,4.8,4.8,Crystal Palace,24,1.95,24,0.91,19,0.91,19,0.86,20,0.90,22,1.01,21,0.88,20,0.93,19,0.81
M,164,Riedewald,4.3,4.3,Crystal Palace,2,0.13,3,0.08,1,0.04,2,0.08,2,0.09,3,0.09,3,0.08,5,0.17,4,0.16
D,165,Andersen,4.5,4.5,Crystal Palace,85,3.90,82,1.65,79,3.15,77,2.51,77,2.65,77,3.42,74,2.55,75,2.98,77,2.00
F,166,Edouard,5.0,5.0,Crystal Palace,35,3.30,36,1.53,39,2.29,36,1.89,37,1.94,38,2.12,40,1.93,38,2.07,38,1.74
D,167,Guéhi,4.4,4.4,Crystal Palace,85,3.79,82,1.60,82,3.17,80,2.48,77,2.56,76,3.27,75,2.46,74,2.84,75,1.92
F,168,Mateta,5.1,5.1,Crystal Palace,39,3.66,39,1.70,38,2.28,39,2.01,41,2.15,39,2.19,40,1.95,40,2.20,40,1.87
M,169,Eze,5.4,5.4,Crystal Palace,52,4.33,52,1.99,46,2.54,45,2.16,45,2.16,47,2.52,47,2.20,44,2.31,45,1.93
D,170,Mitchell,4.4,4.4,Crystal Palace,80,3.86,77,1.65,72,2.94,71,2.38,73,2.59,71,3.27,69,2.46,69,2.86,69,1.91
M,171,Olise,5.4,5.4,Crystal Palace,68,5.38,65,2.40,63,3.35,60,2.74,62,2.83,60,3.00,60,2.64,61,3.00,60,2.47
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,174,Ferguson,3.9,3.9,Crystal Palace,1,0.04,4,0.11,8,0.32,11,0.37,11,0.35,11,0.44,13,0.42,12,0.48,13,0.37
G,175,Johnstone,4.4,4.4,Crystal Palace,0,0.00,0,0.00,1,0.00,1,0.04,2,0.08,2,0.09,4,0.12,6,0.22,4,0.15
G,176,Begović,3.9,3.9,Everton,1,0.00,3,0.07,2,0.08,3,0.07,3,0.09,3,0.12,4,0.12,5,0.16,5,0.15
