Pos,ID,Name,BV,SV,Team,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts
D,14,Tomiyasu,4.2,4.2,Arsenal,27,2.67,27,1.51,32,1.42,33,1.78,40,1.98,38,1.21,36,1.56,40,1.40,38,1.00
G,15,Ramsdale,4.9,4.9,Arsenal,89,8.12,87,4.29,87,3.70,86,4.30,87,4.01,87,3.23,86,3.76,83,2.59,84,3.05
D,16,Gabriel,5.2,5.1,Arsenal,86,8.66,83,4.75,81,3.48,77,4.35,77,3.91,76,2.22,77,3.34,74,2.67,74,1.78
D,17,Tavares,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,18,Sambi,4.3,4.3,Crystal Palace,41,1.34,41,1.35,38,2.30,0,0.00,38,1.40,35,1.21,38,1.30,37,1.36,39,1.32
M,19,Martinelli,6.5,6.5,Arsenal,61,7.50,59,4.17,58,3.31,56,3.71,57,3.74,55,2.69,52,2.83,51,2.17,51,2.22
D,20,Pablo Marí,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,21,Maitland-Niles,4.8,4.8,Southampton,28,0.99,29,1.09,27,1.88,28,0.05,28,1.47,27,0.88,28,1.03,0,0.00,28,1.08
M,22,Torreira,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,23,Nelson,4.7,4.7,Arsenal,1,0.16,2,0.17,1,0.08,3,0.16,3,0.24,3,0.20,6,0.39,7,0.28,5,0.29
G,24,Turner,3.8,3.8,Arsenal,1,0.09,3,0.10,3,0.13,4,0.15,2,0.09,3,0.11,4,0.13,7,0.19,5,0.18
M,25,Fábio Vieira,5.6,5.6,Arsenal,13,1.55,13,0.85,13,0.69,11,0.69,12,0.70,11,0.50,12,0.60,11,0.41,11,0.52
D,26,Saliba,5.3,5.3,Arsenal,86,7.60,84,4.30,83,3.21,81,4.17,79,3.56,78,2.06,78,3.06,76,2.40,75,1.65
M,27,Marquinhos,4.6,4.6,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,28,Jesus,7.9,7.9,Arsenal,9,1.19,31,2.21,60,3.46,66,4.18,69,4.52,69,3.34,69,3.59,70,2.92,71,3.02
M,29,Coutinho,6.6,6.6,Aston Villa,44,2.30,45,2.72,45,2.20,46,2.97,45,3.26,46,2.87,46,2.37,45,2.23,47,2.73
F,30,Ings,6.4,6.4,West Ham,35,2.35,30,1.56,24,1.55,25,0.05,25,2.77,26,1.50,24,1.29,24,1.49,25,1.46
G,31,Martínez,4.9,4.9,Aston Villa,90,3.66,87,3.91,88,3.35,86,3.82,86,4.81,86,3.87,85,3.34,85,3.18,85,3.49
D,32,Chambers,4.2,4.2,Aston Villa,8,0.27,12,0.46,11,0.30,9,0.33,7,0.25,7,0.25,7,0.22,9,0.23,7,0.26
D,33,Digne,4.6,4.6,Aston Villa,36,1.59,36,1.90,37,1.42,38,2.04,37,1.95,37,1.94,38,1.55,38,1.43,39,1.86
M,34,Traoré,4.9,4.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,35,Olsen,3.9,3.9,Aston Villa,0,0.00,2,0.09,2,0.04,3,0.13,3,0.15,4,0.14,5,0.20,5,0.15,5,0.17
M,36,Sanson,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,37,McGinn,5.1,5.1,Aston Villa,63,2.32,62,2.55,63,2.20,61,2.65,61,3.06,59,2.48,60,2.14,60,2.08,61,2.42
D,38,Hause,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,39,Mings,4.3,4.3,Aston Villa,86,2.74,83,3.39,79,2.17,75,3.04,73,2.61,73,3.06,71,2.11,69,1.82,71,2.46
F,40,Watkins,7.2,7.2,Aston Villa,85,4.10,82,4.58,84,3.81,81,4.87,81,5.32,82,4.66,82,3.88,81,3.70,82,4.56
M,41,Nakamba,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,42,Buendía,5.7,5.7,Aston Villa,65,3.18,64,3.56,63,2.81,61,3.61,60,4.00,60,3.48,58,2.78,60,2.76,59,3.29
D,43,Cash,4.6,4.6,Aston Villa,24,0.89,24,1.13,26,0.90,26,1.24,29,1.28,28,1.32,31,1.14,31,1.00,29,1.22
D,44,Konsa,4.4,4.4,Aston Villa,87,2.89,81,3.46,68,1.99,48,2.01,46,1.78,46,2.00,48,1.50,51,1.42,51,1.81
M,45,Bailey,4.4,4.4,Aston Villa,62,3.24,61,3.70,58,2.87,57,3.74,58,4.11,58,3.59,58,2.97,59,2.89,58,3.44
M,46,Douglas Luiz,4.8,4.8,Aston Villa,74,2.54,71,2.73,67,2.25,66,2.71,65,3.13,62,2.50,64,2.22,65,2.18,64,2.48
M,47,Ramsey,5.2,5.2,Aston Villa,40,1.87,42,2.17,44,1.91,45,2.40,47,2.91,46,2.37,46,2.02,46,1.99,43,2.14
M,48,Chukwuemeka,4.3,4.3,Chelsea,1,0.08,1,0.09,2,0.16,2,0.09,3,0.26,2,0.08,2,0.16,3,0.07,3,0.16
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,50,Diego Carlos,4.7,4.7,Aston Villa,0,0.00,4,0.13,24,0.73,52,2.24,58,2.21,60,2.63,59,1.87,57,1.64,56,2.08
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,52,Davis,5.4,5.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,53,Kamara,4.8,4.8,Aston Villa,83,2.30,79,2.36,78,2.07,76,2.39,76,2.93,77,2.35,77,2.08,76,1.99,74,2.16
F,54,Archer,4.2,4.2,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,57,Smith,4.3,4.3,Bournemouth,78,1.33,77,1.35,71,1.43,67,1.65,63,2.48,65,1.77,63,1.44,65,2.14,67,1.96
M,58,Stanislas,4.8,4.8,Bournemouth,8,0.48,8,0.48,8,0.47,7,0.42,8,0.70,8,0.53,8,0.49,7,0.46,8,0.47
D,59,Fredericks,4.4,4.4,Bournemouth,26,0.70,20,0.58,22,0.67,21,0.68,24,1.18,23,0.82,22,0.74,21,0.82,25,0.92
M,60,Brooks,5.3,5.3,Bournemouth,0,0.00,0,0.00,0,0.00,1,0.09,1,0.12,2,0.10,1,0.09,2,0.10,2,0.09
M,61,Lowe,5.2,5.2,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,62,Moore,5.1,5.1,Bournemouth,5,0.20,7,0.28,6,0.31,5,0.27,6,0.46,6,0.31,7,0.33,8,0.40,8,0.42
M,63,Marcondes,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,64,Lerma,4.8,4.8,Bournemouth,72,1.74,81,1.98,76,2.01,76,2.04,72,2.75,72,2.20,74,2.12,73,2.19,74,2.08
D,65,Stacey,4.3,4.3,Bournemouth,12,0.30,10,0.24,8,0.22,11,0.31,12,0.55,13,0.45,13,0.39,12,0.42,15,0.48
F,66,Solanke,5.5,5.5,Bournemouth,85,3.24,78,2.89,76,3.29,76,3.36,76,5.04,75,3.83,75,3.45,77,3.81,74,3.41
M,67,Cook,4.9,4.9,Bournemouth,0,0.00,8,0.26,28,0.85,52,1.52,62,2.47,63,2.03,62,1.90,63,1.97,66,1.92
M,68,Pearson,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,69,Christie,5.3,5.3,Bournemouth,20,0.84,17,0.72,18,0.81,14,0.69,16,1.05,19,0.96,18,0.86,16,0.79,19,0.91
M,70,Billing,5.1,5.1,Bournemouth,80,2.54,75,2.37,70,2.52,64,2.41,61,3.36,60,2.58,61,2.43,61,2.61,61,2.42
D,71,Mepham,4.4,4.4,Bournemouth,22,0.43,19,0.36,15,0.30,12,0.31,14,0.51,12,0.32,14,0.34,15,0.49,29,0.86
G,72,Travers,4.2,4.2,Bournemouth,2,0.04,3,0.07,3,0.07,5,0.14,3,0.16,5,0.20,4,0.12,5,0.16,5,0.19
D,73,Kelly,4.3,4.3,Bournemouth,9,0.14,36,0.60,62,1.21,74,1.76,73,2.80,72,1.89,71,1.55,72,2.35,75,2.12
M,74,Dembélé,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,75,Anthony,5.2,5.2,Bournemouth,44,1.74,38,1.52,36,1.60,34,1.55,32,2.15,35,1.82,33,1.60,33,1.71,34,1.63
D,76,Zemura,4.3,4.3,Bournemouth,46,0.82,51,0.96,46,1.02,46,1.23,44,1.88,45,1.35,44,1.11,43,1.52,45,1.39
G,77,Dennis,3.9,3.9,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,78,Jansson,4.2,4.2,Brentford,0,0.00,8,0.29,20,1.42,33,0.33,45,2.03,46,1.55,45,1.56,49,1.92,44,1.15
M,79,Nørgaard,5.3,5.3,Brentford,0,0.00,80,2.88,78,5.19,77,0.73,76,3.97,75,2.48,75,2.47,76,2.75,74,2.21
F,80,Toney,7.7,7.7,Brentford,0,0.00,73,4.46,71,7.33,64,1.01,57,4.39,56,2.81,55,2.73,32,1.89,36,1.49
G,81,Raya,4.7,4.7,Brentford,0,0.00,87,3.76,86,7.26,86,0.96,86,5.52,85,3.52,86,3.51,85,3.61,84,3.15
D,82,Canós,5.0,5.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,83,Dasilva,4.1,4.1,Brentford,0,0.00,45,2.37,45,4.17,42,0.58,43,3.16,45,2.05,43,2.00,45,2.28,45,1.84
D,84,Ajer,4.5,4.5,Brentford,0,0.00,57,2.34,53,3.96,49,0.50,48,2.31,50,1.82,47,1.74,50,2.05,46,1.30
D,85,Henry,4.5,4.5,Brentford,0,0.00,73,2.93,73,5.43,70,0.71,69,3.24,71,2.51,69,2.47,68,2.79,67,1.84
M,86,Janelt,5.5,5.5,Brentford,0,0.00,51,2.05,51,3.82,49,0.53,49,2.93,49,1.82,48,1.79,51,2.06,49,1.67
M,87,Ghoddos,4.8,4.8,Brentford,0,0.00,2,0.08,3,0.27,3,0.04,4,0.32,4,0.20,4,0.25,5,0.27,5,0.23
M,88,Jensen,4.8,4.8,Brentford,0,0.00,67,2.92,65,5.19,64,0.74,61,3.88,61,2.46,64,2.51,59,2.64,61,2.22
M,89,Wissa,5.3,5.3,Brentford,0,0.00,39,2.45,40,4.57,41,0.69,43,3.65,42,2.33,43,2.38,46,2.94,46,2.18
D,90,Roerslev,4.3,4.3,Brentford,0,0.00,19,0.80,18,1.34,17,0.18,18,0.87,18,0.63,17,0.63,19,0.79,20,0.60
D,91,Bech,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,92,Pinnock,4.4,4.4,Brentford,0,0.00,82,3.35,78,5.92,78,0.80,75,3.50,75,2.66,72,2.59,70,2.86,72,1.93
M,93,Onyeka,4.8,4.8,Brentford,0,0.00,2,0.07,7,0.61,13,0.17,19,1.41,19,0.83,20,0.87,20,0.93,21,0.89
M,94,Baptiste,4.5,4.5,Brentford,0,0.00,15,0.76,14,1.33,15,0.19,15,1.13,15,0.66,14,0.66,14,0.70,17,0.72
F,95,Mbeumo,5.8,5.8,Brentford,0,0.00,61,3.31,59,5.71,60,0.87,58,4.42,59,2.86,57,2.81,61,3.39,60,2.55
D,96,Goode,3.9,3.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,4.9,4.9,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,0.08,15,0.73
G,102,Steele,3.9,3.9,Brighton,0,0.00,3,0.10,4,0.26,4,0.01,3,0.18,4,0.15,4,0.15,4,0.04,4,0.14
F,103,Welbeck,6.5,6.5,Brighton,0,0.00,17,1.03,37,4.07,46,0.13,47,5.34,46,2.81,47,2.73,46,0.63,48,2.68
M,104,Groß,5.5,5.5,Brighton,0,0.00,80,3.93,77,6.94,76,0.17,75,7.03,75,3.68,75,3.53,74,0.82,74,3.44
D,105,Duffy,4.3,4.3,Fulham,1,0.00,1,0.00,2,0.04,3,0.04,4,0.18,6,0.21,5,0.19,6,0.14,5,0.15
D,106,Dunk,4.7,4.7,Brighton,0,0.00,86,4.03,84,6.98,84,0.15,83,6.87,81,3.15,82,3.13,82,0.69,81,3.65
M,107,March,5.1,5.1,Brighton,0,0.00,77,3.94,74,6.87,73,0.17,72,6.94,71,3.65,70,3.43,71,0.81,69,3.36
D,108,Webster,4.5,4.5,Brighton,0,0.00,67,3.18,53,4.37,47,0.09,46,3.90,46,1.88,65,2.56,44,0.39,45,2.09
D,109,Veltman,4.6,4.6,Brighton,0,0.00,56,2.61,51,4.30,52,0.10,52,4.32,50,1.99,54,2.09,51,0.44,53,2.36
F,110,Maupay,5.9,5.9,Everton,64,5.66,55,2.68,44,2.27,33,1.42,26,1.28,25,1.11,26,1.44,26,1.27,26,1.27
M,111,Trossard,6.6,6.6,Arsenal,39,5.25,37,2.84,36,2.30,35,2.46,33,2.42,33,1.76,32,1.91,34,1.56,31,1.55
D,112,Cucurella,5.1,5.1,Chelsea,24,0.90,22,1.05,22,0.96,25,1.36,22,1.61,23,1.07,25,1.11,26,0.41,26,1.31
G,113,Sánchez,4.6,4.6,Brighton,0,0.00,87,4.06,86,7.23,86,0.17,87,7.48,86,3.99,86,3.98,86,0.92,86,3.84
D,114,Lamptey,4.2,4.2,Brighton,0,0.00,30,1.53,30,2.73,28,0.06,29,2.66,27,1.25,31,1.41,28,0.28,27,1.36
M,115,Alzate,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,116,Mac Allister,5.4,5.4,Brighton,0,0.00,81,4.40,79,7.78,79,0.19,79,8.11,79,4.18,75,3.82,78,0.93,76,3.91
M,117,Moder,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,2,0.16,6,0.35,11,0.56,11,0.14,10,0.51
M,118,Mwepu,5.3,5.3,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,119,Sarmiento,4.5,4.5,Brighton,0,0.00,23,1.34,23,2.55,22,0.06,22,2.52,23,1.45,23,1.38,20,0.28,20,1.17
M,120,Caicedo,5.0,5.0,Brighton,0,0.00,82,2.69,81,4.78,79,0.12,78,4.82,75,2.58,77,2.57,75,0.58,75,2.35
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.1,5.1,Brighton,0,0.00,44,3.01,38,4.65,34,0.10,35,4.50,37,2.52,34,2.23,33,0.51,31,1.99
M,124,Mitoma,5.4,5.4,Brighton,0,0.00,76,4.50,74,8.12,72,0.19,71,8.01,69,4.10,70,3.87,70,0.92,69,3.93
F,125,Enciso,4.7,4.7,Brighton,0,0.00,20,1.10,19,1.91,19,0.05,18,1.79,19,1.10,20,1.11,19,0.24,18,0.89
M,126,Kozłowski,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,127,Azpilicueta,4.8,4.8,Chelsea,12,0.41,12,0.51,19,0.80,16,0.82,18,1.22,20,0.84,21,0.85,19,0.28,21,1.00
D,128,Thiago Silva,5.5,5.5,Chelsea,76,2.42,67,2.93,63,2.33,65,3.16,60,3.77,60,2.40,58,2.19,61,0.79,61,2.68
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,5.8,5.8,Arsenal,48,3.59,30,1.28,27,1.03,32,1.36,31,1.27,31,1.05,32,1.20,37,0.97,34,1.10
M,131,Barkley,4.9,4.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,132,Kovacic,4.9,4.9,Chelsea,64,2.03,55,2.03,51,1.77,49,1.88,45,2.64,46,1.62,47,1.66,46,0.65,46,1.73
G,133,Arrizabalaga,4.7,4.6,Chelsea,89,3.51,88,3.99,86,3.63,85,4.07,86,5.92,85,3.76,84,3.61,83,1.42,84,3.77
M,134,Kanté,4.8,4.8,Chelsea,0,0.00,5,0.17,14,0.51,26,1.02,34,2.00,28,1.06,33,1.22,33,0.49,32,1.21
M,135,Ziyech,5.5,5.5,Chelsea,16,0.88,15,1.06,16,1.02,15,1.04,18,1.82,15,0.94,16,0.99,17,0.39,18,1.16
M,136,Loftus-Cheek,5.0,5.0,Chelsea,23,0.98,22,1.07,21,0.93,20,1.01,20,1.50,21,0.94,21,0.93,20,0.36,22,1.06
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,3.9,3.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,139,Chilwell,5.8,5.8,Chelsea,63,2.34,62,3.21,60,2.65,56,3.22,59,4.47,57,2.70,54,2.38,57,0.86,55,2.80
M,140,Pulisic,5.7,5.7,Chelsea,0,0.00,1,0.00,6,0.38,12,0.73,14,1.43,16,0.98,16,0.98,18,0.44,15,0.98
D,141,Chalobah,4.5,4.5,Chelsea,23,0.74,20,0.85,20,0.72,19,0.89,21,1.35,22,0.92,21,0.82,26,0.35,23,1.05
M,142,Mount,7.3,7.3,Chelsea,45,2.34,43,2.80,43,2.51,40,2.71,41,4.09,37,2.21,41,2.33,38,0.85,37,2.43
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,145,Havertz,7.7,7.7,Chelsea,57,2.92,53,3.46,56,3.27,54,3.37,53,5.04,53,2.96,49,2.80,51,1.10,50,3.08
D,146,James,5.8,5.8,Chelsea,72,2.95,71,4.12,64,3.10,66,4.15,65,5.39,64,3.28,62,3.06,62,1.04,62,3.48
G,147,Mendy,4.8,4.8,Chelsea,0,0.00,1,0.00,3,0.12,5,0.23,4,0.27,5,0.17,5,0.21,7,0.12,6,0.26
M,148,Gallagher,5.7,5.7,Chelsea,21,0.88,19,0.97,20,0.94,19,0.92,18,1.34,18,0.84,20,0.89,20,0.37,21,1.03
M,149,Gilmour,4.2,4.2,Brighton,0,0.00,3,0.11,12,0.98,21,0.04,24,1.99,23,1.12,25,1.17,22,0.24,20,0.85
F,150,Broja,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,151,Ampadu,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,152,Guaita,4.4,4.4,Crystal Palace,88,3.22,88,3.38,87,5.96,87,3.09,87,3.76,86,3.25,86,3.49,86,3.82,84,3.35
D,153,Tomkins,3.9,3.9,Crystal Palace,1,0.00,2,0.06,2,0.08,3,0.05,4,0.11,4,0.10,5,0.14,6,0.20,5,0.14
M,154,McArthur,4.8,4.8,Crystal Palace,5,0.22,6,0.22,6,0.44,10,0.35,7,0.30,7,0.31,8,0.35,10,0.46,7,0.26
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.4,4.4,Crystal Palace,5,0.10,15,0.41,29,1.20,29,0.60,34,1.26,37,1.03,33,1.08,33,1.36,35,1.12
D,157,Clyne,4.5,4.5,Crystal Palace,82,2.09,74,2.19,67,2.84,67,1.37,65,2.49,64,1.90,64,2.19,64,2.73,60,2.02
M,158,Milivojevic,4.2,4.2,Crystal Palace,7,0.35,10,0.42,8,0.65,15,0.61,11,0.54,12,0.53,10,0.41,10,0.47,9,0.37
M,159,J.Ayew,5.3,5.3,Crystal Palace,66,2.66,64,2.61,60,4.19,61,2.10,60,2.88,58,2.35,57,2.41,59,2.71,58,2.38
M,160,Zaha,7.2,7.2,Crystal Palace,0,0.00,8,0.34,47,3.42,72,2.58,78,4.40,77,3.44,77,3.57,77,4.09,78,3.50
M,161,Schlupp,4.7,4.7,Crystal Palace,67,2.35,66,2.33,63,3.88,63,1.91,56,2.33,58,2.08,55,2.02,56,2.22,52,1.89
G,162,Butland,4.4,4.4,Man Utd,0,0.00,2,0.04,2,0.09,4,0.02,4,0.27,3,0.10,4,0.14,2,0.04,3,0.08
M,163,Hughes,4.8,4.8,Crystal Palace,47,1.68,43,1.57,43,2.79,47,1.52,40,1.70,41,1.52,39,1.47,41,1.63,42,1.53
M,164,Riedewald,4.3,4.3,Crystal Palace,7,0.24,4,0.12,1,0.08,3,0.12,3,0.09,2,0.04,3,0.12,3,0.13,3,0.12
D,165,Andersen,4.5,4.5,Crystal Palace,87,2.12,82,2.34,80,3.12,78,1.45,78,2.93,76,2.17,76,2.54,73,3.08,76,2.42
F,166,Edouard,5.1,5.1,Crystal Palace,50,2.37,46,2.21,38,3.25,38,1.57,36,2.13,36,1.78,38,1.87,34,1.94,36,1.74
D,167,Guéhi,4.4,4.4,Crystal Palace,87,2.02,82,2.23,81,2.98,79,1.40,75,2.65,75,2.01,74,2.36,71,2.79,71,2.16
F,168,Mateta,5.1,5.1,Crystal Palace,58,2.81,58,2.69,50,4.07,46,1.86,45,2.61,43,2.09,41,1.98,45,2.38,43,2.05
M,169,Eze,5.4,5.4,Crystal Palace,45,2.14,43,2.04,39,3.19,43,1.72,36,2.00,36,1.72,38,1.82,35,1.83,37,1.72
D,170,Mitchell,4.4,4.4,Crystal Palace,63,1.72,76,2.32,71,3.08,71,1.48,67,2.68,66,2.02,66,2.35,65,2.85,66,2.27
M,171,Olise,5.4,5.4,Crystal Palace,74,3.06,71,2.93,67,4.70,64,2.21,60,3.05,61,2.52,64,2.72,62,2.97,64,2.63
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,174,Ferguson,3.9,3.9,Crystal Palace,7,0.19,6,0.19,10,0.46,11,0.23,11,0.38,11,0.33,14,0.44,15,0.57,14,0.46
G,175,Johnstone,4.4,4.4,Crystal Palace,2,0.07,2,0.04,3,0.17,3,0.11,3,0.09,4,0.12,3,0.12,4,0.18,5,0.20
G,176,Begović,3.9,3.9,Everton,1,0.08,3,0.08,4,0.12,4,0.11,4,0.16,4,0.15,5,0.17,4,0.17,5,0.16
