Pos,ID,Name,BV,SV,Team,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts
M,21,Maitland-Niles,4.8,4.8,Southampton,7,0.33,6,0.28,7,0.32,9,0.41,9,0.79,8,0.02,9,0.52,9,0.34,10,0.44
M,22,Torreira,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,23,Nelson,4.7,4.7,Arsenal,0,0.00,2,0.07,4,0.49,7,0.45,6,0.34,8,0.49,6,0.38,5,0.32,5,0.27
G,24,Turner,3.9,3.9,Arsenal,1,0.05,3,0.09,4,0.33,4,0.21,4,0.18,5,0.25,5,0.19,5,0.16,5,0.22
M,25,Fábio Vieira,5.6,5.6,Arsenal,12,1.35,14,0.80,15,1.69,12,0.75,11,0.63,12,0.73,12,0.76,13,0.68,12,0.61
D,26,Saliba,5.3,5.3,Arsenal,86,6.53,86,3.64,81,7.54,79,4.26,78,3.23,78,4.00,77,3.53,73,2.18,73,3.04
M,27,Marquinhos,4.6,4.6,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,28,Jesus,7.9,7.9,Arsenal,0,0.00,0,0.00,8,0.98,25,1.74,49,2.71,58,3.61,62,4.08,65,3.19,65,3.37
M,29,Coutinho,6.6,6.6,Aston Villa,26,1.21,26,1.29,25,1.41,28,1.65,25,1.33,29,1.86,31,2.29,28,1.70,28,1.48
F,30,Ings,6.4,6.4,West Ham,41,2.15,42,2.14,38,2.38,35,1.79,26,1.71,24,0.04,24,2.73,26,1.46,23,1.20
G,31,Martínez,4.9,4.9,Aston Villa,89,3.13,89,3.28,88,3.56,86,3.77,86,3.29,86,3.91,86,4.84,86,3.85,85,3.29
D,32,Chambers,4.2,4.2,Aston Villa,7,0.13,12,0.31,15,0.47,11,0.44,7,0.18,7,0.26,6,0.20,8,0.33,8,0.21
D,33,Digne,4.6,4.6,Aston Villa,42,0.90,35,1.18,32,1.35,34,1.70,34,1.25,32,1.73,37,1.86,37,1.90,39,1.45
M,34,Traoré,4.9,4.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,35,Olsen,3.9,3.9,Aston Villa,1,0.04,1,0.04,2,0.08,4,0.18,4,0.12,3,0.14,4,0.17,3,0.14,5,0.15
M,36,Sanson,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,37,McGinn,5.1,5.1,Aston Villa,41,1.29,57,1.90,58,2.04,59,2.28,57,1.92,57,2.40,54,2.67,55,2.23,56,1.88
D,38,Hause,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,39,Mings,4.3,4.3,Aston Villa,86,1.36,82,1.92,80,2.50,77,3.00,71,1.98,71,3.10,72,2.60,71,2.86,71,1.97
F,40,Watkins,7.1,7.1,Aston Villa,85,3.02,81,3.36,82,3.76,80,4.13,79,3.40,80,4.59,79,4.85,80,4.24,78,3.37
M,41,Nakamba,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,42,Buendía,5.7,5.7,Aston Villa,74,2.55,68,2.77,68,3.06,66,3.33,67,2.86,68,3.78,65,3.98,64,3.39,66,2.79
D,43,Cash,4.6,4.6,Aston Villa,31,0.65,38,1.10,50,1.78,46,2.01,45,1.42,46,2.23,45,1.91,46,2.06,46,1.47
D,44,Konsa,4.4,4.4,Aston Villa,86,1.38,85,2.09,80,2.64,62,2.54,47,1.41,45,2.00,41,1.66,44,1.85,42,1.27
M,45,Bailey,4.5,4.5,Aston Villa,70,2.60,65,2.88,63,3.16,60,3.40,64,2.97,62,3.87,62,4.11,61,3.62,60,2.84
M,46,Douglas Luiz,4.8,4.8,Aston Villa,75,2.04,72,2.18,67,2.19,68,2.42,67,2.12,66,2.54,65,2.99,66,2.41,65,2.06
M,47,Ramsey,5.2,5.2,Aston Villa,50,1.76,44,1.82,45,1.96,45,2.15,46,1.94,43,2.31,46,2.80,45,2.28,47,1.94
M,48,Chukwuemeka,4.3,4.3,Chelsea,11,0.55,9,0.49,4,0.27,4,0.29,4,0.22,2,0.16,3,0.26,2,0.15,4,0.22
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,50,Diego Carlos,4.7,4.7,Aston Villa,0,0.00,0,0.00,4,0.14,32,1.33,58,1.73,64,2.96,65,2.55,63,2.73,63,1.87
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,52,Davis,5.4,5.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,53,Kamara,4.8,4.8,Aston Villa,82,1.92,80,2.02,78,2.13,77,2.25,75,1.98,74,2.31,73,2.83,74,2.21,72,1.90
F,54,Archer,4.2,4.2,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,57,Smith,4.3,4.3,Bournemouth,83,1.87,80,2.04,73,1.26,69,1.22,70,1.48,68,1.79,67,2.60,66,1.85,65,1.37
M,58,Stanislas,4.8,4.8,Bournemouth,0,0.00,1,0.07,2,0.14,5,0.32,5,0.36,6,0.41,6,0.54,6,0.41,6,0.43
D,59,Fredericks,4.4,4.4,Bournemouth,0,0.00,4,0.14,14,0.39,24,0.63,29,0.84,27,0.92,31,1.46,30,1.06,30,0.88
M,60,Brooks,5.3,5.3,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,1,0.08,1,0.09,1,0.11,2,0.09,2,0.16
M,61,Lowe,5.2,5.2,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,62,Moore,5.2,5.2,Bournemouth,21,0.92,15,0.67,10,0.41,10,0.41,12,0.55,12,0.55,14,0.91,14,0.71,12,0.62
M,63,Marcondes,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,64,Lerma,4.8,4.8,Bournemouth,87,2.20,81,2.14,78,1.91,78,1.89,76,1.98,77,2.04,74,2.63,74,2.20,75,2.06
D,65,Stacey,4.3,4.3,Bournemouth,23,0.65,14,0.45,16,0.37,12,0.31,10,0.26,8,0.26,10,0.43,12,0.42,13,0.36
F,66,Solanke,5.5,5.5,Bournemouth,30,1.23,59,2.39,80,2.92,77,2.75,76,3.25,74,3.12,74,4.42,75,3.55,76,3.25
M,67,Cook,4.9,4.9,Bournemouth,22,0.72,53,1.56,69,1.83,65,1.75,65,1.83,64,1.86,61,2.35,67,2.12,66,1.95
M,68,Pearson,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,69,Christie,5.3,5.3,Bournemouth,38,1.51,24,1.08,17,0.75,20,0.82,20,0.89,21,0.95,22,1.28,22,1.07,22,1.04
M,70,Billing,5.1,5.1,Bournemouth,77,2.64,71,2.56,65,2.17,64,2.07,65,2.41,62,2.35,65,3.35,63,2.62,64,2.43
D,71,Mepham,4.4,4.4,Bournemouth,71,1.55,53,1.30,49,0.84,46,0.80,48,0.94,49,1.19,46,1.67,50,1.28,47,0.97
G,72,Travers,4.2,4.2,Bournemouth,1,0.04,2,0.07,2,0.04,3,0.07,3,0.07,4,0.11,5,0.20,6,0.20,5,0.19
D,73,Kelly,4.3,4.3,Bournemouth,27,0.63,70,1.74,79,1.27,76,1.26,76,1.53,76,1.89,73,2.73,72,1.93,71,1.43
M,74,Dembélé,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,75,Anthony,5.2,5.2,Bournemouth,45,1.88,34,1.55,26,1.10,25,1.08,27,1.27,24,1.16,26,1.66,26,1.36,25,1.24
D,76,Zemura,4.3,4.3,Bournemouth,59,1.47,45,1.27,37,0.74,38,0.77,35,0.88,39,1.14,33,1.46,35,1.10,34,0.84
G,77,Dennis,3.9,3.9,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,78,Jansson,4.2,4.2,Brentford,0,0.00,4,0.17,0,0.00,41,1.60,43,3.04,45,0.43,43,1.98,43,1.35,42,1.36
M,79,Nørgaard,5.3,5.3,Brentford,84,2.33,81,2.85,0,0.00,79,2.78,76,5.03,76,0.71,75,3.89,74,2.31,75,2.37
F,80,Toney,7.7,7.7,Brentford,85,3.33,81,4.56,0,0.00,58,3.38,52,5.34,42,0.63,43,3.40,45,2.12,21,1.03
G,81,Raya,4.7,4.7,Brentford,89,3.22,88,4.00,0,0.00,85,3.64,85,7.11,84,0.95,84,5.42,85,3.34,85,3.36
D,82,Canós,5.0,5.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,83,Dasilva,4.1,4.1,Brentford,51,1.97,49,2.45,0,0.00,49,2.45,47,4.33,43,0.58,45,3.33,46,2.01,44,1.96
D,84,Ajer,4.5,4.5,Brentford,51,1.13,51,2.24,0,0.00,38,1.55,37,2.79,36,0.37,39,1.91,37,1.24,38,1.28
D,85,Henry,4.5,4.5,Brentford,81,1.76,78,3.45,0,0.00,75,3.03,73,5.40,74,0.74,73,3.45,71,2.28,69,2.28
M,86,Janelt,5.5,5.5,Brentford,44,1.43,44,1.72,0,0.00,40,1.59,45,3.30,44,0.46,44,2.61,44,1.55,44,1.56
M,87,Ghoddos,4.8,4.8,Brentford,2,0.06,2,0.14,0,0.00,3,0.15,4,0.39,4,0.07,4,0.36,5,0.29,6,0.29
M,88,Jensen,4.8,4.8,Brentford,69,2.31,66,2.86,0,0.00,64,2.78,62,5.01,62,0.72,61,3.94,59,2.32,61,2.40
M,89,Wissa,5.3,5.3,Brentford,38,1.72,37,2.30,0,0.00,42,2.64,42,4.76,45,0.73,44,3.86,44,2.34,48,2.56
D,90,Roerslev,4.3,4.3,Brentford,18,0.44,23,1.02,0,0.00,20,0.82,21,1.59,22,0.23,23,1.22,23,0.83,24,0.84
D,91,Bech,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,92,Pinnock,4.4,4.4,Brentford,86,1.85,82,3.71,0,0.00,73,3.03,73,5.52,72,0.74,74,3.55,69,2.28,71,2.37
M,93,Onyeka,4.8,4.8,Brentford,0,0.00,2,0.11,0,0.00,18,0.83,20,1.81,20,0.26,22,1.61,23,0.96,25,1.07
M,94,Baptiste,4.5,4.5,Brentford,9,0.38,15,0.74,0,0.00,15,0.76,16,1.53,16,0.20,18,1.32,17,0.79,18,0.84
F,95,Mbeumo,5.8,5.8,Brentford,62,2.45,60,3.09,0,0.00,60,3.27,59,5.87,60,0.86,57,4.49,57,2.71,62,2.95
D,96,Goode,3.9,3.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,4.9,4.9,Brighton,0,0.00,8,0.43,0,0.00,42,2.13,51,4.92,50,0.11,49,4.62,50,2.53,49,2.42
G,102,Steele,3.9,3.9,Brighton,1,0.00,2,0.09,0,0.00,4,0.18,4,0.35,5,0.01,5,0.38,4,0.18,5,0.18
F,103,Welbeck,6.5,6.5,Brighton,55,2.87,52,3.00,0,0.00,49,2.82,47,5.29,47,0.12,47,5.10,47,2.76,47,2.57
M,104,Groß,5.5,5.5,Brighton,75,3.46,74,3.58,0,0.00,72,3.50,74,6.75,74,0.16,72,6.46,72,3.46,72,3.26
D,105,Duffy,4.3,4.3,Fulham,1,0.00,3,0.07,3,0.09,2,0.08,4,0.11,4,0.04,4,0.15,6,0.21,6,0.23
D,106,Dunk,4.7,4.7,Brighton,88,3.64,86,3.72,0,0.00,82,3.73,80,6.52,80,0.14,80,6.18,79,2.78,80,2.89
M,107,March,5.2,5.2,Brighton,80,3.60,79,3.73,0,0.00,75,3.58,73,6.69,73,0.15,72,6.39,71,3.35,72,3.23
D,108,Webster,4.5,4.5,Brighton,37,1.59,54,2.29,0,0.00,37,1.74,29,2.40,23,0.04,27,2.23,28,1.06,52,1.88
D,109,Veltman,4.6,4.6,Brighton,84,3.40,49,2.19,0,0.00,40,1.82,33,2.79,30,0.06,31,2.59,33,1.30,45,1.71
F,110,Maupay,5.9,5.9,Everton,59,2.52,46,2.47,31,2.81,29,1.39,31,1.64,32,1.29,32,1.53,33,1.35,32,1.65
M,111,Trossard,6.7,6.7,Arsenal,33,3.93,37,2.28,35,4.71,29,2.18,30,1.81,28,1.96,26,1.89,27,1.51,26,1.51
D,112,Cucurella,5.1,5.1,Chelsea,47,2.13,37,1.99,31,1.18,23,1.14,27,1.17,26,1.41,24,1.81,24,1.04,27,1.22
G,113,Sánchez,4.6,4.6,Brighton,89,3.87,88,3.81,0,0.00,86,3.91,85,7.33,85,0.17,85,7.11,85,3.88,85,3.96
D,114,Lamptey,4.2,4.2,Brighton,34,1.53,40,1.91,0,0.00,35,1.78,32,2.91,34,0.07,34,2.95,34,1.43,35,1.50
M,115,Alzate,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,116,Mac Allister,5.4,5.4,Brighton,82,3.77,79,3.85,0,0.00,76,3.75,77,7.10,77,0.16,76,6.83,75,3.57,76,3.40
M,117,Moder,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,3,0.16,5,0.46,5,0.01,6,0.57,7,0.35,7,0.36
M,118,Mwepu,5.3,5.3,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,119,Sarmiento,4.5,4.5,Brighton,18,1.00,23,1.29,0,0.00,18,1.10,18,2.04,18,0.05,20,2.23,18,1.10,19,1.14
M,120,Caicedo,5.0,5.0,Brighton,83,2.55,81,2.57,0,0.00,79,2.57,78,4.80,76,0.11,76,4.64,74,2.50,75,2.48
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.1,5.1,Brighton,33,1.92,40,2.47,0,0.00,33,2.13,31,3.77,31,0.09,31,3.70,30,1.98,33,1.99
M,124,Mitoma,5.2,5.2,Brighton,74,4.17,75,4.50,0,0.00,72,4.34,69,7.94,70,0.19,71,7.93,72,4.16,72,3.89
F,125,Enciso,4.7,4.7,Brighton,12,0.60,14,0.78,0,0.00,14,0.81,14,1.48,15,0.04,15,1.59,16,0.93,15,0.85
M,126,Kozłowski,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,127,Azpilicueta,4.8,4.8,Chelsea,23,0.96,21,1.09,19,0.70,19,0.90,20,0.82,20,1.03,20,1.46,18,0.73,18,0.80
D,128,Thiago Silva,5.5,5.5,Chelsea,77,3.11,71,3.55,67,2.07,64,2.83,61,2.40,61,3.06,63,4.29,61,2.39,59,2.42
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,5.8,5.8,Arsenal,24,2.04,27,1.13,28,2.53,30,1.50,30,1.27,32,1.51,32,1.46,32,1.21,33,1.34
M,131,Barkley,4.9,4.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,132,Kovacic,4.9,4.9,Chelsea,0,0.00,13,0.50,38,1.23,52,1.93,50,1.76,48,1.86,47,2.76,44,1.55,46,1.64
G,133,Arrizabalaga,4.6,4.5,Chelsea,89,3.95,89,4.33,87,3.46,86,3.92,84,3.67,85,4.20,85,6.12,84,3.69,84,3.69
M,134,Kanté,4.8,4.8,Chelsea,0,0.00,0,0.00,0,0.00,5,0.17,17,0.65,27,1.06,31,1.93,32,1.18,38,1.37
M,135,Ziyech,5.5,5.5,Chelsea,15,0.89,12,0.76,11,0.64,10,0.70,12,0.70,10,0.62,10,1.00,10,0.61,12,0.78
M,136,Loftus-Cheek,5.0,5.0,Chelsea,22,0.94,34,1.58,34,1.34,25,1.18,26,1.13,22,1.04,23,1.71,22,0.99,19,0.91
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,3.9,3.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,139,Chilwell,5.8,5.8,Chelsea,20,0.88,38,2.16,46,1.66,54,2.73,51,2.27,51,2.84,52,4.04,53,2.40,50,2.37
M,140,Pulisic,5.7,5.7,Chelsea,0,0.00,0,0.00,0,0.00,2,0.09,8,0.43,16,1.06,20,2.00,18,1.07,18,1.12
D,141,Chalobah,4.6,4.6,Chelsea,41,1.70,40,2.04,29,0.94,28,1.28,27,1.11,29,1.50,29,2.00,28,1.12,27,1.16
M,142,Mount,7.4,7.4,Chelsea,54,2.76,49,3.09,50,2.56,49,3.28,46,2.65,45,2.92,45,4.58,46,2.60,44,2.61
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,145,Havertz,7.8,7.8,Chelsea,66,3.47,66,4.10,63,3.15,64,4.00,60,3.28,60,3.70,57,5.40,59,3.10,60,3.39
D,146,James,5.7,5.7,Chelsea,61,3.17,65,4.17,66,2.70,67,3.93,63,3.17,63,3.96,62,5.53,64,3.24,63,3.38
G,147,Mendy,4.8,4.8,Chelsea,0,0.00,0,0.00,0,0.00,2,0.09,5,0.21,5,0.19,5,0.33,6,0.21,6,0.21
M,148,Gallagher,5.7,5.7,Chelsea,60,2.31,47,2.17,33,1.30,30,1.47,28,1.22,25,1.26,24,1.87,27,1.19,25,1.17
M,149,Gilmour,4.2,4.2,Brighton,17,0.72,20,0.89,0,0.00,16,0.74,15,1.31,16,0.03,14,1.17,17,0.86,16,0.76
F,150,Broja,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,151,Ampadu,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,152,Guaita,4.4,4.4,Crystal Palace,89,3.44,87,3.42,86,3.18,85,3.39,84,6.10,85,3.06,85,3.64,84,3.17,84,3.50
D,153,Tomkins,3.9,3.9,Crystal Palace,6,0.17,7,0.20,4,0.09,2,0.07,4,0.17,6,0.13,4,0.15,5,0.13,4,0.14
M,154,McArthur,4.8,4.8,Crystal Palace,6,0.27,9,0.39,9,0.40,8,0.32,8,0.68,12,0.47,8,0.38,9,0.36,8,0.36
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.4,4.4,Crystal Palace,31,0.91,33,1.03,33,0.90,36,1.13,37,1.72,36,0.74,36,1.33,37,1.06,39,1.36
D,157,Clyne,4.5,4.5,Crystal Palace,71,2.24,67,2.18,67,1.89,65,2.16,62,3.10,63,1.36,63,2.48,62,1.86,60,2.23
M,158,Milivojevic,4.2,4.2,Crystal Palace,11,0.52,11,0.51,11,0.51,13,0.55,11,0.92,14,0.57,12,0.52,14,0.58,12,0.50
M,159,J.Ayew,5.3,5.3,Crystal Palace,71,3.05,67,2.81,66,2.73,64,2.68,60,4.53,62,2.16,58,2.83,59,2.48,59,2.56
M,160,Zaha,7.2,7.2,Crystal Palace,0,0.00,0,0.00,12,0.58,37,1.74,72,5.87,79,2.87,80,4.36,78,3.65,78,3.74
M,161,Schlupp,4.7,4.7,Crystal Palace,69,2.52,65,2.35,63,2.24,60,2.18,58,3.85,63,1.91,56,2.27,56,2.03,58,2.13
G,162,Butland,4.4,4.4,Man Utd,1,0.00,3,0.09,0,0.00,3,0.11,4,0.14,4,0.02,4,0.25,4,0.19,3,0.09
M,163,Hughes,4.8,4.8,Crystal Palace,40,1.50,40,1.50,37,1.41,34,1.32,33,2.36,38,1.26,34,1.38,31,1.21,32,1.27
M,164,Riedewald,4.3,4.3,Crystal Palace,2,0.04,2,0.08,1,0.04,2,0.04,2,0.12,4,0.15,3,0.09,4,0.12,4,0.12
D,165,Andersen,4.5,4.5,Crystal Palace,3,0.07,40,1.22,68,1.85,78,2.52,78,3.60,76,1.50,76,2.98,78,2.22,77,2.74
F,166,Edouard,5.1,5.1,Crystal Palace,67,3.24,64,2.96,63,3.04,60,2.84,56,4.69,52,2.02,52,2.84,53,2.54,53,2.57
D,167,Guéhi,4.4,4.4,Crystal Palace,87,2.46,83,2.42,80,2.04,80,2.42,75,3.28,76,1.40,72,2.68,72,2.00,72,2.46
F,168,Mateta,5.1,5.1,Crystal Palace,28,1.56,31,1.61,29,1.54,25,1.37,20,2.07,19,0.95,20,1.31,18,1.05,19,1.11
M,169,Eze,5.5,5.5,Crystal Palace,65,2.98,61,2.78,61,2.78,57,2.57,51,4.22,52,1.97,53,2.72,54,2.37,53,2.45
D,170,Mitchell,4.4,4.4,Crystal Palace,76,2.42,74,2.42,72,2.08,67,2.33,67,3.43,67,1.49,65,2.67,63,1.96,64,2.44
M,171,Olise,5.4,5.4,Crystal Palace,77,3.29,76,3.15,73,3.02,69,2.89,65,4.90,66,2.27,65,3.17,64,2.68,63,2.70
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,174,Ferguson,3.9,3.9,Crystal Palace,2,0.07,6,0.20,9,0.24,10,0.33,13,0.62,11,0.23,13,0.46,14,0.42,13,0.43
G,175,Johnstone,4.4,4.4,Crystal Palace,1,0.00,3,0.08,4,0.15,5,0.16,6,0.44,5,0.14,5,0.17,6,0.23,6,0.21
G,176,Begović,4.0,4.0,Everton,2,0.04,2,0.08,2,0.16,4,0.13,4,0.13,4,0.11,5,0.15,4,0.15,5,0.21
